test,null_mean_l1_divergence
T2_divergence_L1_count_matched,178.471
T2_divergence_L1_count_matched,151.17
T2_divergence_L1_count_matched,181.786
T2_divergence_L1_count_matched,185.963
T2_divergence_L1_count_matched,206.723
T2_divergence_L1_count_matched,198.686
T2_divergence_L1_count_matched,188.51
T2_divergence_L1_count_matched,174.463
T2_divergence_L1_count_matched,173.688
T2_divergence_L1_count_matched,200.073
T2_divergence_L1_count_matched,179.046
T2_divergence_L1_count_matched,166.844
T2_divergence_L1_count_matched,196.889
T2_divergence_L1_count_matched,156.286
T2_divergence_L1_count_matched,168.796
T2_divergence_L1_count_matched,207.424
T2_divergence_L1_count_matched,188.469
T2_divergence_L1_count_matched,179.492
T2_divergence_L1_count_matched,219.571
T2_divergence_L1_count_matched,175.571
T2_divergence_L1_count_matched,153.022
T2_divergence_L1_count_matched,190.107
T2_divergence_L1_count_matched,191.111
T2_divergence_L1_count_matched,186.667
T2_divergence_L1_count_matched,181.098
T2_divergence_L1_count_matched,201.805
T2_divergence_L1_count_matched,175.118
T2_divergence_L1_count_matched,175.043
T2_divergence_L1_count_matched,192.679
T2_divergence_L1_count_matched,166.378
T2_divergence_L1_count_matched,158.6
T2_divergence_L1_count_matched,184.705
T2_divergence_L1_count_matched,216.48
T2_divergence_L1_count_matched,172.021
T2_divergence_L1_count_matched,194.561
T2_divergence_L1_count_matched,186.79
T2_divergence_L1_count_matched,188.022
T2_divergence_L1_count_matched,223.043
T2_divergence_L1_count_matched,187.634
T2_divergence_L1_count_matched,188.254
T2_divergence_L1_count_matched,187.267
T2_divergence_L1_count_matched,184.7
T2_divergence_L1_count_matched,204.825
T2_divergence_L1_count_matched,202.0
T2_divergence_L1_count_matched,196.488
T2_divergence_L1_count_matched,170.525
T2_divergence_L1_count_matched,165.558
T2_divergence_L1_count_matched,168.429
T2_divergence_L1_count_matched,209.119
T2_divergence_L1_count_matched,198.634
T2_divergence_L1_count_matched,193.109
T2_divergence_L1_count_matched,217.364
T2_divergence_L1_count_matched,204.87
T2_divergence_L1_count_matched,186.152
T2_divergence_L1_count_matched,190.884
T2_divergence_L1_count_matched,216.896
T2_divergence_L1_count_matched,188.883
T2_divergence_L1_count_matched,175.333
T2_divergence_L1_count_matched,195.327
T2_divergence_L1_count_matched,175.643
T2_divergence_L1_count_matched,202.286
T2_divergence_L1_count_matched,166.302
T2_divergence_L1_count_matched,195.113
T2_divergence_L1_count_matched,200.244
T2_divergence_L1_count_matched,206.019
T2_divergence_L1_count_matched,192.438
T2_divergence_L1_count_matched,152.61
T2_divergence_L1_count_matched,179.34
T2_divergence_L1_count_matched,198.2
T2_divergence_L1_count_matched,184.754
T2_divergence_L1_count_matched,174.468
T2_divergence_L1_count_matched,134.875
T2_divergence_L1_count_matched,181.448
T2_divergence_L1_count_matched,200.913
T2_divergence_L1_count_matched,193.237
T2_divergence_L1_count_matched,200.434
T2_divergence_L1_count_matched,186.429
T2_divergence_L1_count_matched,179.877
T2_divergence_L1_count_matched,176.317
T2_divergence_L1_count_matched,191.152
T2_divergence_L1_count_matched,182.02
T2_divergence_L1_count_matched,197.866
T2_divergence_L1_count_matched,224.952
T2_divergence_L1_count_matched,207.783
T2_divergence_L1_count_matched,185.591
T2_divergence_L1_count_matched,219.788
T2_divergence_L1_count_matched,195.825
T2_divergence_L1_count_matched,203.812
T2_divergence_L1_count_matched,210.773
T2_divergence_L1_count_matched,168.69
T2_divergence_L1_count_matched,242.925
T2_divergence_L1_count_matched,204.143
T2_divergence_L1_count_matched,177.057
T2_divergence_L1_count_matched,155.673
T2_divergence_L1_count_matched,175.673
T2_divergence_L1_count_matched,218.698
T2_divergence_L1_count_matched,206.0
T2_divergence_L1_count_matched,154.111
T2_divergence_L1_count_matched,193.364
T2_divergence_L1_count_matched,169.902
T2_divergence_L1_count_matched,190.488
T2_divergence_L1_count_matched,200.875
T2_divergence_L1_count_matched,184.7
T2_divergence_L1_count_matched,205.377
T2_divergence_L1_count_matched,190.286
T2_divergence_L1_count_matched,200.6
T2_divergence_L1_count_matched,184.18
T2_divergence_L1_count_matched,201.321
T2_divergence_L1_count_matched,211.849
T2_divergence_L1_count_matched,209.333
T2_divergence_L1_count_matched,197.981
T2_divergence_L1_count_matched,148.784
T2_divergence_L1_count_matched,215.25
T2_divergence_L1_count_matched,205.784
T2_divergence_L1_count_matched,186.271
T2_divergence_L1_count_matched,198.755
T2_divergence_L1_count_matched,183.1
T2_divergence_L1_count_matched,202.273
T2_divergence_L1_count_matched,194.391
T2_divergence_L1_count_matched,185.481
T2_divergence_L1_count_matched,209.731
T2_divergence_L1_count_matched,196.592
T2_divergence_L1_count_matched,185.685
T2_divergence_L1_count_matched,187.103
T2_divergence_L1_count_matched,180.196
T2_divergence_L1_count_matched,212.542
T2_divergence_L1_count_matched,191.968
T2_divergence_L1_count_matched,183.545
T2_divergence_L1_count_matched,184.862
T2_divergence_L1_count_matched,182.772
T2_divergence_L1_count_matched,185.4
T2_divergence_L1_count_matched,182.222
T2_divergence_L1_count_matched,175.646
T2_divergence_L1_count_matched,193.881
T2_divergence_L1_count_matched,213.061
T2_divergence_L1_count_matched,189.655
T2_divergence_L1_count_matched,165.452
T2_divergence_L1_count_matched,208.178
T2_divergence_L1_count_matched,214.478
T2_divergence_L1_count_matched,202.333
T2_divergence_L1_count_matched,176.463
T2_divergence_L1_count_matched,190.0
T2_divergence_L1_count_matched,182.536
T2_divergence_L1_count_matched,198.023
T2_divergence_L1_count_matched,200.87
T2_divergence_L1_count_matched,187.632
T2_divergence_L1_count_matched,185.732
T2_divergence_L1_count_matched,210.774
T2_divergence_L1_count_matched,199.981
T2_divergence_L1_count_matched,180.729
T2_divergence_L1_count_matched,168.711
T2_divergence_L1_count_matched,193.628
T2_divergence_L1_count_matched,235.576
T2_divergence_L1_count_matched,219.164
T2_divergence_L1_count_matched,184.61
T2_divergence_L1_count_matched,186.837
T2_divergence_L1_count_matched,185.808
T2_divergence_L1_count_matched,182.293
T2_divergence_L1_count_matched,225.127
T2_divergence_L1_count_matched,184.776
T2_divergence_L1_count_matched,189.082
T2_divergence_L1_count_matched,177.0
T2_divergence_L1_count_matched,154.089
T2_divergence_L1_count_matched,146.643
T2_divergence_L1_count_matched,203.339
T2_divergence_L1_count_matched,222.07
T2_divergence_L1_count_matched,174.604
T2_divergence_L1_count_matched,197.209
T2_divergence_L1_count_matched,224.87
T2_divergence_L1_count_matched,191.844
T2_divergence_L1_count_matched,177.048
T2_divergence_L1_count_matched,223.7
T2_divergence_L1_count_matched,201.961
T2_divergence_L1_count_matched,184.818
T2_divergence_L1_count_matched,183.167
T2_divergence_L1_count_matched,179.673
T2_divergence_L1_count_matched,211.333
T2_divergence_L1_count_matched,193.796
T2_divergence_L1_count_matched,154.708
T2_divergence_L1_count_matched,191.913
T2_divergence_L1_count_matched,202.979
T2_divergence_L1_count_matched,174.702
T2_divergence_L1_count_matched,205.375
T2_divergence_L1_count_matched,184.471
T2_divergence_L1_count_matched,197.926
T2_divergence_L1_count_matched,195.772
T2_divergence_L1_count_matched,176.113
T2_divergence_L1_count_matched,175.545
T2_divergence_L1_count_matched,190.556
T2_divergence_L1_count_matched,194.326
T2_divergence_L1_count_matched,185.706
T2_divergence_L1_count_matched,142.183
T2_divergence_L1_count_matched,153.471
T2_divergence_L1_count_matched,193.119
T2_divergence_L1_count_matched,174.733
T2_divergence_L1_count_matched,180.258
T2_divergence_L1_count_matched,183.235
T2_divergence_L1_count_matched,173.739
T2_divergence_L1_count_matched,211.843
T2_divergence_L1_count_matched,188.146
T2_divergence_L1_count_matched,188.12
T2_divergence_L1_count_matched,184.277
T2_divergence_L1_count_matched,202.738
T2_divergence_L1_count_matched,180.36
T2_divergence_L1_count_matched,195.862
T2_divergence_L1_count_matched,211.491
T2_divergence_L1_count_matched,181.476
T2_divergence_L1_count_matched,193.058
T2_divergence_L1_count_matched,184.104
T2_divergence_L1_count_matched,185.173
T2_divergence_L1_count_matched,184.545
T2_divergence_L1_count_matched,193.038
T2_divergence_L1_count_matched,194.111
T2_divergence_L1_count_matched,159.818
T2_divergence_L1_count_matched,177.109
T2_divergence_L1_count_matched,181.854
T2_divergence_L1_count_matched,197.25
T2_divergence_L1_count_matched,195.857
T2_divergence_L1_count_matched,166.983
T2_divergence_L1_count_matched,221.711
T2_divergence_L1_count_matched,200.174
T2_divergence_L1_count_matched,187.375
T2_divergence_L1_count_matched,213.312
T2_divergence_L1_count_matched,195.393
T2_divergence_L1_count_matched,175.114
T2_divergence_L1_count_matched,184.157
T2_divergence_L1_count_matched,159.558
T2_divergence_L1_count_matched,202.189
T2_divergence_L1_count_matched,173.793
T2_divergence_L1_count_matched,201.049
T2_divergence_L1_count_matched,117.644
T2_divergence_L1_count_matched,186.902
T2_divergence_L1_count_matched,180.341
T2_divergence_L1_count_matched,190.087
T2_divergence_L1_count_matched,193.119
T2_divergence_L1_count_matched,187.625
T2_divergence_L1_count_matched,167.585
T2_divergence_L1_count_matched,182.93
T2_divergence_L1_count_matched,195.702
T2_divergence_L1_count_matched,202.775
T2_divergence_L1_count_matched,171.714
T2_divergence_L1_count_matched,200.154
T2_divergence_L1_count_matched,204.678
T2_divergence_L1_count_matched,189.344
T2_divergence_L1_count_matched,212.25
T2_divergence_L1_count_matched,203.591
T2_divergence_L1_count_matched,177.786
T2_divergence_L1_count_matched,190.353
T2_divergence_L1_count_matched,196.409
T2_divergence_L1_count_matched,221.924
T2_divergence_L1_count_matched,196.905
T2_divergence_L1_count_matched,185.209
T2_divergence_L1_count_matched,180.712
T2_divergence_L1_count_matched,187.512
T2_divergence_L1_count_matched,174.119
T2_divergence_L1_count_matched,208.308
T2_divergence_L1_count_matched,177.797
T2_divergence_L1_count_matched,162.98
T2_divergence_L1_count_matched,197.855
T2_divergence_L1_count_matched,181.462
T2_divergence_L1_count_matched,218.075
T2_divergence_L1_count_matched,203.804
T2_divergence_L1_count_matched,183.442
T2_divergence_L1_count_matched,209.891
T2_divergence_L1_count_matched,165.178
T2_divergence_L1_count_matched,204.419
T2_divergence_L1_count_matched,159.0
T2_divergence_L1_count_matched,195.426
T2_divergence_L1_count_matched,197.756
T2_divergence_L1_count_matched,184.811
T2_divergence_L1_count_matched,212.333
T2_divergence_L1_count_matched,192.706
T2_divergence_L1_count_matched,197.067
T2_divergence_L1_count_matched,172.077
T2_divergence_L1_count_matched,181.738
T2_divergence_L1_count_matched,195.379
T2_divergence_L1_count_matched,185.316
T2_divergence_L1_count_matched,165.018
T2_divergence_L1_count_matched,187.308
T2_divergence_L1_count_matched,164.739
T2_divergence_L1_count_matched,205.419
T2_divergence_L1_count_matched,188.333
T2_divergence_L1_count_matched,205.245
T2_divergence_L1_count_matched,191.152
T2_divergence_L1_count_matched,204.156
T2_divergence_L1_count_matched,181.208
T2_divergence_L1_count_matched,190.266
T2_divergence_L1_count_matched,194.409
T2_divergence_L1_count_matched,184.594
T2_divergence_L1_count_matched,174.776
T2_divergence_L1_count_matched,173.7
T2_divergence_L1_count_matched,192.305
T2_divergence_L1_count_matched,197.855
T2_divergence_L1_count_matched,182.234
T2_divergence_L1_count_matched,191.673
T2_divergence_L1_count_matched,198.651
T2_divergence_L1_count_matched,190.964
T2_divergence_L1_count_matched,182.133
T2_divergence_L1_count_matched,200.706
T2_divergence_L1_count_matched,205.098
T2_divergence_L1_count_matched,186.562
T2_divergence_L1_count_matched,191.959
T2_divergence_L1_count_matched,170.333
T2_divergence_L1_count_matched,195.274
T2_divergence_L1_count_matched,188.696
T2_divergence_L1_count_matched,193.944
T2_divergence_L1_count_matched,189.86
T2_divergence_L1_count_matched,169.102
T2_divergence_L1_count_matched,179.0
T2_divergence_L1_count_matched,187.909
T2_divergence_L1_count_matched,221.211
T2_divergence_L1_count_matched,184.417
T2_divergence_L1_count_matched,205.909
T2_divergence_L1_count_matched,178.574
T2_divergence_L1_count_matched,189.444
T2_divergence_L1_count_matched,220.576
T2_divergence_L1_count_matched,185.1
T2_divergence_L1_count_matched,212.07
T2_divergence_L1_count_matched,175.433
T2_divergence_L1_count_matched,193.6
T2_divergence_L1_count_matched,225.033
T2_divergence_L1_count_matched,195.0
T2_divergence_L1_count_matched,190.903
T2_divergence_L1_count_matched,205.4
T2_divergence_L1_count_matched,189.125
T2_divergence_L1_count_matched,204.346
T2_divergence_L1_count_matched,171.397
T2_divergence_L1_count_matched,168.108
T2_divergence_L1_count_matched,204.28
T2_divergence_L1_count_matched,240.927
T2_divergence_L1_count_matched,189.522
T2_divergence_L1_count_matched,192.038
T2_divergence_L1_count_matched,206.932
T2_divergence_L1_count_matched,166.955
T2_divergence_L1_count_matched,167.511
T2_divergence_L1_count_matched,172.377
T2_divergence_L1_count_matched,193.565
T2_divergence_L1_count_matched,193.2
T2_divergence_L1_count_matched,197.938
T2_divergence_L1_count_matched,168.809
T2_divergence_L1_count_matched,194.267
T2_divergence_L1_count_matched,187.739
T2_divergence_L1_count_matched,192.685
T2_divergence_L1_count_matched,175.833
T2_divergence_L1_count_matched,200.452
T2_divergence_L1_count_matched,201.036
T2_divergence_L1_count_matched,205.098
T2_divergence_L1_count_matched,220.409
T2_divergence_L1_count_matched,167.524
T2_divergence_L1_count_matched,182.984
T2_divergence_L1_count_matched,185.032
T2_divergence_L1_count_matched,224.567
T2_divergence_L1_count_matched,197.409
T2_divergence_L1_count_matched,161.911
T2_divergence_L1_count_matched,181.167
T2_divergence_L1_count_matched,172.984
T2_divergence_L1_count_matched,202.642
T2_divergence_L1_count_matched,198.511
T2_divergence_L1_count_matched,195.333
T2_divergence_L1_count_matched,196.822
T2_divergence_L1_count_matched,158.5
T2_divergence_L1_count_matched,241.275
T2_divergence_L1_count_matched,217.587
T2_divergence_L1_count_matched,221.9
T2_divergence_L1_count_matched,164.18
T2_divergence_L1_count_matched,202.353
T2_divergence_L1_count_matched,190.136
T2_divergence_L1_count_matched,188.436
T2_divergence_L1_count_matched,210.881
T2_divergence_L1_count_matched,231.0
T2_divergence_L1_count_matched,171.529
T2_divergence_L1_count_matched,163.46
T2_divergence_L1_count_matched,189.0
T2_divergence_L1_count_matched,171.292
T2_divergence_L1_count_matched,223.938
T2_divergence_L1_count_matched,201.065
T2_divergence_L1_count_matched,174.847
T2_divergence_L1_count_matched,220.213
T2_divergence_L1_count_matched,160.234
T2_divergence_L1_count_matched,168.83
T2_divergence_L1_count_matched,187.0
T2_divergence_L1_count_matched,166.825
T2_divergence_L1_count_matched,183.741
T2_divergence_L1_count_matched,179.726
T2_divergence_L1_count_matched,183.818
T2_divergence_L1_count_matched,196.556
T2_divergence_L1_count_matched,205.933
T2_divergence_L1_count_matched,186.078
T2_divergence_L1_count_matched,190.091
T2_divergence_L1_count_matched,168.644
T2_divergence_L1_count_matched,199.681
T2_divergence_L1_count_matched,185.863
T2_divergence_L1_count_matched,203.133
T2_divergence_L1_count_matched,210.471
T2_divergence_L1_count_matched,180.176
T2_divergence_L1_count_matched,188.39
T2_divergence_L1_count_matched,184.415
T2_divergence_L1_count_matched,184.915
T2_divergence_L1_count_matched,150.788
T2_divergence_L1_count_matched,201.81
T2_divergence_L1_count_matched,204.75
T2_divergence_L1_count_matched,217.227
T2_divergence_L1_count_matched,210.525
T2_divergence_L1_count_matched,230.732
T2_divergence_L1_count_matched,209.345
T2_divergence_L1_count_matched,186.854
T2_divergence_L1_count_matched,157.673
T2_divergence_L1_count_matched,211.534
T2_divergence_L1_count_matched,188.674
T2_divergence_L1_count_matched,191.133
T2_divergence_L1_count_matched,189.867
T2_divergence_L1_count_matched,200.7
T2_divergence_L1_count_matched,192.465
T2_divergence_L1_count_matched,171.396
T2_divergence_L1_count_matched,169.333
T2_divergence_L1_count_matched,223.52
T2_divergence_L1_count_matched,192.815
T2_divergence_L1_count_matched,186.732
T2_divergence_L1_count_matched,184.981
T2_divergence_L1_count_matched,159.359
T2_divergence_L1_count_matched,180.685
T2_divergence_L1_count_matched,180.255
T2_divergence_L1_count_matched,191.714
T2_divergence_L1_count_matched,179.392
T2_divergence_L1_count_matched,192.409
T2_divergence_L1_count_matched,175.167
T2_divergence_L1_count_matched,185.527
T3_divergence_gene_density_matched,246.706
T3_divergence_gene_density_matched,224.75
T3_divergence_gene_density_matched,196.0
T3_divergence_gene_density_matched,254.032
T3_divergence_gene_density_matched,241.706
T3_divergence_gene_density_matched,177.261
T3_divergence_gene_density_matched,189.396
T3_divergence_gene_density_matched,181.423
T3_divergence_gene_density_matched,185.353
T3_divergence_gene_density_matched,141.974
T3_divergence_gene_density_matched,201.721
T3_divergence_gene_density_matched,175.2
T3_divergence_gene_density_matched,224.096
T3_divergence_gene_density_matched,213.393
T3_divergence_gene_density_matched,185.925
T3_divergence_gene_density_matched,180.769
T3_divergence_gene_density_matched,195.449
T3_divergence_gene_density_matched,176.133
T3_divergence_gene_density_matched,197.206
T3_divergence_gene_density_matched,212.0
T3_divergence_gene_density_matched,185.545
T3_divergence_gene_density_matched,219.077
T3_divergence_gene_density_matched,176.318
T3_divergence_gene_density_matched,198.0
T3_divergence_gene_density_matched,214.758
T3_divergence_gene_density_matched,212.25
T3_divergence_gene_density_matched,197.13
T3_divergence_gene_density_matched,248.29
T3_divergence_gene_density_matched,211.182
T3_divergence_gene_density_matched,171.963
T3_divergence_gene_density_matched,207.56
T3_divergence_gene_density_matched,216.318
T3_divergence_gene_density_matched,170.122
T3_divergence_gene_density_matched,166.158
T3_divergence_gene_density_matched,194.833
T3_divergence_gene_density_matched,198.436
T3_divergence_gene_density_matched,204.625
T3_divergence_gene_density_matched,195.826
T3_divergence_gene_density_matched,188.423
T3_divergence_gene_density_matched,172.036
T3_divergence_gene_density_matched,188.519
T3_divergence_gene_density_matched,201.333
T3_divergence_gene_density_matched,207.739
T3_divergence_gene_density_matched,186.478
T3_divergence_gene_density_matched,230.829
T3_divergence_gene_density_matched,177.22
T3_divergence_gene_density_matched,190.928
T3_divergence_gene_density_matched,172.308
T3_divergence_gene_density_matched,214.905
T3_divergence_gene_density_matched,202.125
T3_divergence_gene_density_matched,189.387
T3_divergence_gene_density_matched,201.163
T3_divergence_gene_density_matched,178.792
T3_divergence_gene_density_matched,208.5
T3_divergence_gene_density_matched,191.793
T3_divergence_gene_density_matched,212.657
T3_divergence_gene_density_matched,187.129
T3_divergence_gene_density_matched,199.917
T3_divergence_gene_density_matched,192.371
T3_divergence_gene_density_matched,199.394
T3_divergence_gene_density_matched,209.25
T3_divergence_gene_density_matched,210.211
T3_divergence_gene_density_matched,213.273
T3_divergence_gene_density_matched,200.875
T3_divergence_gene_density_matched,190.0
T3_divergence_gene_density_matched,201.947
T3_divergence_gene_density_matched,239.783
T3_divergence_gene_density_matched,234.565
T3_divergence_gene_density_matched,205.16
T3_divergence_gene_density_matched,213.725
T3_divergence_gene_density_matched,228.714
T3_divergence_gene_density_matched,207.875
T3_divergence_gene_density_matched,197.781
T3_divergence_gene_density_matched,189.722
T3_divergence_gene_density_matched,193.095
T3_divergence_gene_density_matched,180.902
T3_divergence_gene_density_matched,228.0
T3_divergence_gene_density_matched,184.875
T3_divergence_gene_density_matched,194.04
T3_divergence_gene_density_matched,202.727
T3_divergence_gene_density_matched,193.246
T3_divergence_gene_density_matched,188.24
T3_divergence_gene_density_matched,181.3
T3_divergence_gene_density_matched,194.75
T3_divergence_gene_density_matched,254.889
T3_divergence_gene_density_matched,209.667
T3_divergence_gene_density_matched,209.957
T3_divergence_gene_density_matched,210.028
T3_divergence_gene_density_matched,177.417
T3_divergence_gene_density_matched,179.319
T3_divergence_gene_density_matched,186.84
T3_divergence_gene_density_matched,211.714
T3_divergence_gene_density_matched,205.548
T3_divergence_gene_density_matched,193.579
T3_divergence_gene_density_matched,202.03
T3_divergence_gene_density_matched,187.404
T3_divergence_gene_density_matched,217.714
T3_divergence_gene_density_matched,215.273
T3_divergence_gene_density_matched,253.625
T3_divergence_gene_density_matched,217.158
T3_divergence_gene_density_matched,174.792
T3_divergence_gene_density_matched,233.294
T3_divergence_gene_density_matched,182.0
T3_divergence_gene_density_matched,199.889
T3_divergence_gene_density_matched,193.474
T3_divergence_gene_density_matched,192.0
T3_divergence_gene_density_matched,178.864
T3_divergence_gene_density_matched,238.296
T3_divergence_gene_density_matched,223.5
T3_divergence_gene_density_matched,208.528
T3_divergence_gene_density_matched,197.625
T3_divergence_gene_density_matched,190.605
T3_divergence_gene_density_matched,207.206
T3_divergence_gene_density_matched,214.724
T3_divergence_gene_density_matched,219.789
T3_divergence_gene_density_matched,160.0
T3_divergence_gene_density_matched,173.667
T3_divergence_gene_density_matched,192.579
T3_divergence_gene_density_matched,201.957
T3_divergence_gene_density_matched,210.133
T3_divergence_gene_density_matched,194.143
T3_divergence_gene_density_matched,211.625
T3_divergence_gene_density_matched,171.943
T3_divergence_gene_density_matched,205.538
T3_divergence_gene_density_matched,184.769
T3_divergence_gene_density_matched,192.371
T3_divergence_gene_density_matched,206.722
T3_divergence_gene_density_matched,193.765
T3_divergence_gene_density_matched,171.167
T3_divergence_gene_density_matched,219.389
T3_divergence_gene_density_matched,201.333
T3_divergence_gene_density_matched,180.75
T3_divergence_gene_density_matched,232.882
T3_divergence_gene_density_matched,217.433
T3_divergence_gene_density_matched,198.909
T3_divergence_gene_density_matched,245.714
T3_divergence_gene_density_matched,172.528
T3_divergence_gene_density_matched,218.882
T3_divergence_gene_density_matched,197.455
T3_divergence_gene_density_matched,205.857
T3_divergence_gene_density_matched,206.387
T3_divergence_gene_density_matched,191.25
T3_divergence_gene_density_matched,199.792
T3_divergence_gene_density_matched,156.705
T3_divergence_gene_density_matched,196.938
T3_divergence_gene_density_matched,209.37
T3_divergence_gene_density_matched,244.438
T3_divergence_gene_density_matched,190.976
T3_divergence_gene_density_matched,179.496
T3_divergence_gene_density_matched,240.19
T3_divergence_gene_density_matched,167.302
T3_divergence_gene_density_matched,234.176
T3_divergence_gene_density_matched,213.872
T3_divergence_gene_density_matched,186.229
T3_divergence_gene_density_matched,199.226
T3_divergence_gene_density_matched,192.609
T3_divergence_gene_density_matched,221.75
T3_divergence_gene_density_matched,208.456
T3_divergence_gene_density_matched,184.649
T3_divergence_gene_density_matched,242.973
T3_divergence_gene_density_matched,217.864
T3_divergence_gene_density_matched,209.0
T3_divergence_gene_density_matched,210.938
T3_divergence_gene_density_matched,253.158
T3_divergence_gene_density_matched,210.267
T3_divergence_gene_density_matched,194.485
T3_divergence_gene_density_matched,185.708
T3_divergence_gene_density_matched,213.903
T3_divergence_gene_density_matched,193.5
T3_divergence_gene_density_matched,202.275
T3_divergence_gene_density_matched,185.432
T3_divergence_gene_density_matched,201.375
T3_divergence_gene_density_matched,191.448
T3_divergence_gene_density_matched,230.25
T3_divergence_gene_density_matched,223.087
T3_divergence_gene_density_matched,210.667
T3_divergence_gene_density_matched,163.133
T3_divergence_gene_density_matched,221.474
T3_divergence_gene_density_matched,190.353
T3_divergence_gene_density_matched,231.8
T3_divergence_gene_density_matched,182.923
T3_divergence_gene_density_matched,186.545
T3_divergence_gene_density_matched,223.745
T3_divergence_gene_density_matched,232.438
T3_divergence_gene_density_matched,193.667
T3_divergence_gene_density_matched,216.031
T3_divergence_gene_density_matched,220.746
T3_divergence_gene_density_matched,217.595
T3_divergence_gene_density_matched,212.409
T3_divergence_gene_density_matched,202.633
T3_divergence_gene_density_matched,197.0
T3_divergence_gene_density_matched,199.192
T3_divergence_gene_density_matched,199.0
T3_divergence_gene_density_matched,219.931
T3_divergence_gene_density_matched,204.481
T3_divergence_gene_density_matched,195.293
T3_divergence_gene_density_matched,220.5
T3_divergence_gene_density_matched,236.923
T3_divergence_gene_density_matched,207.481
T3_divergence_gene_density_matched,223.786
T3_divergence_gene_density_matched,208.786
T3_divergence_gene_density_matched,224.0
T3_divergence_gene_density_matched,191.974
T3_divergence_gene_density_matched,179.02
T3_divergence_gene_density_matched,188.2
T3_divergence_gene_density_matched,233.095
T3_divergence_gene_density_matched,201.76
T3_divergence_gene_density_matched,183.703
T3_divergence_gene_density_matched,222.259
T3_divergence_gene_density_matched,212.0
T3_divergence_gene_density_matched,210.913
T3_divergence_gene_density_matched,210.923
T3_divergence_gene_density_matched,205.875
T3_divergence_gene_density_matched,190.842
T3_divergence_gene_density_matched,220.0
T3_divergence_gene_density_matched,204.8
T3_divergence_gene_density_matched,166.158
T3_divergence_gene_density_matched,224.138
T3_divergence_gene_density_matched,213.594
T3_divergence_gene_density_matched,180.387
T3_divergence_gene_density_matched,213.792
T3_divergence_gene_density_matched,208.682
T3_divergence_gene_density_matched,218.391
T3_divergence_gene_density_matched,209.957
T3_divergence_gene_density_matched,251.2
T3_divergence_gene_density_matched,192.906
T3_divergence_gene_density_matched,220.727
T3_divergence_gene_density_matched,202.034
T3_divergence_gene_density_matched,178.444
T3_divergence_gene_density_matched,195.235
T3_divergence_gene_density_matched,179.308
T3_divergence_gene_density_matched,210.913
T3_divergence_gene_density_matched,240.808
T3_divergence_gene_density_matched,219.135
T3_divergence_gene_density_matched,254.931
T3_divergence_gene_density_matched,226.32
T3_divergence_gene_density_matched,217.105
T3_divergence_gene_density_matched,247.964
T3_divergence_gene_density_matched,209.0
T3_divergence_gene_density_matched,142.306
T3_divergence_gene_density_matched,181.824
T3_divergence_gene_density_matched,232.467
T3_divergence_gene_density_matched,186.818
T3_divergence_gene_density_matched,192.182
T3_divergence_gene_density_matched,182.327
T3_divergence_gene_density_matched,211.45
T3_divergence_gene_density_matched,204.923
T3_divergence_gene_density_matched,187.0
T3_divergence_gene_density_matched,214.233
T3_divergence_gene_density_matched,199.706
T3_divergence_gene_density_matched,196.071
T3_divergence_gene_density_matched,210.657
T3_divergence_gene_density_matched,251.444
T3_divergence_gene_density_matched,219.5
T3_divergence_gene_density_matched,231.571
T3_divergence_gene_density_matched,191.333
T3_divergence_gene_density_matched,193.583
T3_divergence_gene_density_matched,222.088
T3_divergence_gene_density_matched,186.7
T3_divergence_gene_density_matched,210.083
T3_divergence_gene_density_matched,208.286
T3_divergence_gene_density_matched,188.103
T3_divergence_gene_density_matched,201.036
T3_divergence_gene_density_matched,179.4
T3_divergence_gene_density_matched,185.15
T3_divergence_gene_density_matched,214.0
T3_divergence_gene_density_matched,180.0
T3_divergence_gene_density_matched,173.364
T3_divergence_gene_density_matched,138.714
T3_divergence_gene_density_matched,201.76
T3_divergence_gene_density_matched,193.957
T3_divergence_gene_density_matched,207.182
T3_divergence_gene_density_matched,175.784
T3_divergence_gene_density_matched,225.286
T3_divergence_gene_density_matched,248.556
T3_divergence_gene_density_matched,206.435
T3_divergence_gene_density_matched,177.47
T3_divergence_gene_density_matched,197.636
T3_divergence_gene_density_matched,186.897
T3_divergence_gene_density_matched,217.111
T3_divergence_gene_density_matched,235.929
T3_divergence_gene_density_matched,198.349
T3_divergence_gene_density_matched,224.0
T3_divergence_gene_density_matched,205.222
T3_divergence_gene_density_matched,257.706
T3_divergence_gene_density_matched,203.263
T3_divergence_gene_density_matched,213.083
T3_divergence_gene_density_matched,207.061
T3_divergence_gene_density_matched,219.0
T3_divergence_gene_density_matched,212.154
T3_divergence_gene_density_matched,215.857
T3_divergence_gene_density_matched,200.273
T3_divergence_gene_density_matched,199.737
T3_divergence_gene_density_matched,255.318
T3_divergence_gene_density_matched,236.233
T3_divergence_gene_density_matched,218.444
T3_divergence_gene_density_matched,179.08
T3_divergence_gene_density_matched,187.162
T3_divergence_gene_density_matched,218.741
T3_divergence_gene_density_matched,176.213
T3_divergence_gene_density_matched,184.034
T3_divergence_gene_density_matched,190.828
T3_divergence_gene_density_matched,220.714
T3_divergence_gene_density_matched,235.867
T3_divergence_gene_density_matched,221.842
T3_divergence_gene_density_matched,214.312
T3_divergence_gene_density_matched,191.0
T3_divergence_gene_density_matched,212.062
T3_divergence_gene_density_matched,237.357
