seed,class_name,n,mean_divergence,sd_divergence
283,LTR,40117,205.19370840292146,72.02337464532793
283,RC,141,273.09929078014187,40.13758341422521
283,Retroposon,532,164.6654135338346,94.22270494463969
283,SINE,111838,177.17745310180797,84.92539375573597
284,DNA,32666,226.95668278944467,63.0660589668685
284,LINE,127224,227.87977111236873,84.66680800905532
284,LTR,40464,204.34845788849347,72.71254869441525
284,RC,122,266.28688524590166,44.594618419016115
284,Retroposon,535,166.54953271028037,93.73560387793466
284,SINE,112187,177.5023665843636,85.25703425358472
285,DNA,32854,226.47969805807512,63.049457290346226
285,LINE,126634,228.32349921821944,84.99786605745562
285,LTR,40123,204.95441517334197,72.26076056041575
285,RC,114,276.3070175438597,44.69764450659887
285,Retroposon,476,161.6596638655462,101.34866668359518
285,SINE,112568,177.4548095373463,85.2562795371686
286,DNA,32568,228.1572709408008,62.658973564331795
286,LINE,127337,227.62524639342845,85.15305420740837
286,LTR,40194,205.2795690899139,72.66838699791919
286,RC,111,276.6216216216216,42.97790214803439
286,Retroposon,441,163.6643990929705,95.01696150129318
286,SINE,111876,177.29078622760915,85.19248291560453
287,DNA,32640,227.52230392156864,62.67172187776013
287,LINE,127470,227.62173844826233,84.95963149971305
287,LTR,39899,205.42910849895986,71.98990544313247
287,RC,144,269.78472222222223,36.552504701084985
287,Retroposon,520,153.73653846153846,91.7007351049433
287,SINE,112857,177.85012892421383,85.3451264680166
288,DNA,32112,228.18893248629794,62.824575429197445
288,LINE,126587,227.569813645951,84.94531118412755
288,LTR,40151,205.53592687604294,72.23423158540528
288,RC,117,265.86324786324786,48.74684403247659
288,Retroposon,514,162.1770428015564,99.99053349263687
288,SINE,111920,177.86538598999286,85.29534013760555
289,DNA,31841,227.9133193052982,63.221735738336
289,LINE,127242,227.79678093711195,84.82375171094874
289,LTR,40055,204.61086006740732,71.88551583413727
289,RC,123,263.0569105691057,50.3936214851679
289,Retroposon,514,174.98249027237355,97.55358541868048
289,SINE,112269,177.69364650972219,85.385586533122
290,DNA,32637,228.37359438673897,62.996363152922676
290,LINE,126932,227.88000661771656,84.68693654113876
290,LTR,39671,205.23266365859192,72.5423044656992
290,RC,138,267.8985507246377,47.28395411490224
290,Retroposon,498,168.90160642570282,95.61626555342586
290,SINE,112809,176.83988866136568,84.66003604810994
291,DNA,32735,228.01429662440813,62.32556836441076
291,LINE,126987,228.3620449337334,84.57402683622351
291,LTR,40270,204.25040973429353,72.66602029691657
291,RC,137,256.1678832116788,43.00086051474155
291,Retroposon,502,158.82470119521912,94.9545348713783
291,SINE,112475,177.88899755501222,85.19274941753135
292,DNA,32594,226.50257716144077,62.53793161613222
292,LINE,127193,227.82991988552828,84.58800242254316
292,LTR,39836,205.55540214881012,72.90986350137528
292,RC,158,268.746835443038,36.012469132559545
292,Retroposon,504,165.37698412698413,93.43861380411563
292,SINE,113032,177.94921792058886,85.5784977735918
293,DNA,32323,227.74420691148717,62.91292480484969
293,LINE,126762,227.37266688755307,85.0841396988547
293,LTR,40060,204.06288067898151,72.37484878729465
293,RC,127,278.12598425196853,42.45868619587831
293,Retroposon,553,167.58227848101265,94.68069978611031
293,SINE,112135,177.30908280197977,85.15468164743392
294,DNA,32297,227.1423352014119,63.09497033894216
294,LINE,126754,227.68610852517475,84.8733021304026
294,LTR,40115,205.2587560762807,72.09852692491069
294,RC,122,271.74590163934425,37.37241936381801
294,Retroposon,511,157.00391389432485,94.37419785869461
294,SINE,112018,177.88297416486637,85.41422547387859
295,DNA,32419,227.90632036768562,63.09475738702484
295,LINE,126766,227.66946973163152,85.02686011207517
295,LTR,39562,204.33886052272382,72.04944568575456
295,RC,124,270.5483870967742,39.21042381954345
295,Retroposon,452,167.83407079646017,91.25487688882708
295,SINE,112062,177.90837215113064,85.37788383626858
296,DNA,32843,227.5682793898243,62.62664716330162
296,LINE,127335,227.7358699493462,84.74827668466763
296,LTR,40036,204.75017484264163,72.36693758153626
296,RC,150,271.55333333333334,38.47553970453898
296,Retroposon,533,163.64165103189492,94.98595289992089
296,SINE,112195,177.6621328936227,85.16373784688906
297,DNA,32598,227.40254003313086,62.727543426047546
297,LINE,126699,227.5055919936227,85.14105719026898
297,LTR,39118,204.88069430952504,72.35866269695951
297,RC,115,281.95652173913044,32.722387311746715
297,Retroposon,528,155.03030303030303,99.77542505728913
297,SINE,112900,177.15182462356069,85.27256609057589
298,DNA,32673,227.22657852049093,63.30723550567505
298,LINE,126891,227.7041634158451,84.87310346949114
298,LTR,39728,205.7968183648812,72.35401127783021
298,RC,145,276.151724137931,35.356769050876295
298,Retroposon,499,165.03006012024048,93.11632724175917
298,SINE,113004,177.31327209656294,85.12948236425296
299,DNA,32485,227.44420501770048,62.95417149671464
299,LINE,126241,228.07054760339352,84.61562124033156
299,LTR,40187,205.67862741682634,72.22948688073197
299,RC,160,271.58125,43.272894500339355
299,Retroposon,538,169.09479553903347,98.63313201596053
299,SINE,112601,177.7587410413762,85.13268227505706
300,DNA,32472,227.1189948263119,62.31477115017053
300,LINE,127186,227.701413677606,84.81439102343326
300,LTR,39734,205.11086223385513,72.42955845880722
300,RC,140,271.9428571428571,40.13455430149427
300,Retroposon,492,158.5609756097561,94.82061766307754
300,SINE,112115,177.3856308254917,84.98847571749432
301,DNA,32203,227.50603980995558,62.81211742912923
301,LINE,127267,227.16455169054035,85.35188532956714
301,LTR,40226,205.58004773032368,72.14026192357454
301,RC,132,275.31060606060606,40.83505857377457
301,Retroposon,516,161.74806201550388,94.63527752407222
301,SINE,112364,177.04739952297888,84.80754678520408
302,DNA,32533,227.5110503181385,62.93570772396688
302,LINE,126475,227.61095868748765,85.28256708818105
302,LTR,39807,204.9511894892858,72.90689358381375
302,RC,129,270.7984496124031,36.75655926170306
302,Retroposon,469,163.58422174840086,95.54708283821783
302,SINE,112070,177.46395110198984,85.41087254423877
303,DNA,32590,227.56204357164773,62.96476121766727
303,LINE,127500,227.65726274509805,84.49308730163868
303,LTR,39703,204.45855476916103,72.55283522716812
303,RC,123,278.2357723577236,40.31866587449786
303,Retroposon,489,157.38650306748465,95.74540147559246
303,SINE,112268,177.16689528627927,85.10247417218551
304,DNA,32641,227.84675714592078,62.79213408180377
304,LINE,126528,227.8135353439555,84.98273109541037
304,LTR,40217,205.54583882437774,71.27679757114228
304,RC,130,275.0923076923077,47.82941582072145
304,Retroposon,513,161.635477582846,97.923378113233
304,SINE,113081,177.2056578912461,85.3668517546437
305,DNA,32913,227.62808008993406,62.65021600014134
305,LINE,127072,227.85570385293377,84.79443458115325
305,LTR,39957,204.60520059063492,71.98329035011724
305,RC,157,276.89171974522293,42.88506036809276
305,Retroposon,544,162.2297794117647,97.0401512335071
305,SINE,112155,177.61365966742454,85.4467030688816
306,DNA,32459,227.04534951785328,63.278286724329824
306,LINE,126035,228.08691236561273,84.32984684372936
306,LTR,40495,204.99436967526856,72.16698863798355
306,RC,116,276.7931034482759,42.09953665921198
306,Retroposon,460,161.40434782608696,96.33136641307156
306,SINE,112205,177.86650327525513,85.22325918850713
307,DNA,32577,228.12284740768027,62.56829019006151
307,LINE,127304,227.96739301200276,85.11361245684485
307,LTR,39927,204.84118516292233,72.30878696330441
307,RC,175,267.37142857142857,41.45750713633399
307,Retroposon,459,163.11111111111111,96.71334610306744
307,SINE,112451,177.9182132662226,85.08441242865622
308,DNA,32349,227.79748987603944,62.40658253477681
308,LINE,127002,227.45252043274908,84.82968272512059
308,LTR,40069,205.52649180164218,72.12241776175253
308,RC,145,260.53793103448277,42.67455362102648
308,Retroposon,514,162.9124513618677,95.72598966781109
308,SINE,111521,177.78180791061774,85.01037539892386
309,DNA,32122,227.8085113006662,62.41341805680672
309,LINE,126933,227.5945498806457,85.03844723448529
309,LTR,40246,204.97704119664067,72.42166080247196
309,RC,139,273.52517985611513,32.26984491990474
309,Retroposon,548,173.97262773722628,96.50116853246645
309,SINE,112462,177.40460777862745,84.96955446847949
310,DNA,32812,227.63037912958674,62.81211940546099
310,LINE,126723,227.81466663510176,84.86492856764464
310,LTR,40336,205.8617612058707,72.18381950002477
310,RC,116,272.55172413793105,47.11016890511779
310,Retroposon,547,166.0073126142596,93.70875541976278
310,SINE,111844,177.61648367368835,85.47382412019782
311,DNA,32597,226.89321103169004,63.274577485377506
311,LINE,127939,227.4236315744222,85.17492081499402
311,LTR,40324,204.372011705188,72.21557304686652
311,RC,146,274.3424657534247,43.448195945359586
311,Retroposon,530,164.50754716981132,93.1523854990966
311,SINE,112715,177.60831300181874,85.43992055268605
312,DNA,32348,227.13821565475453,62.81908507898684
312,LINE,126890,227.89951138781623,84.74708641180338
312,LTR,40584,205.16343879361324,72.38051202060348
312,RC,146,273.5753424657534,35.72245286344916
312,Retroposon,540,164.29444444444445,95.29461318704817
312,SINE,112066,177.4817696714436,85.49709892198358
313,DNA,32629,227.9577982776058,62.80137705896472
313,LINE,126752,227.8842779601111,84.94765922453566
313,LTR,40611,205.1893329393514,72.43495437308657
313,RC,127,277.3228346456693,39.88050692894545
313,Retroposon,535,149.14392523364486,91.6760439947998
313,SINE,112205,177.75034089389956,85.07467804745035
314,DNA,32843,227.07502359711353,62.89107303116588
314,LINE,127132,227.67656451562155,85.12402302325533
314,LTR,40447,205.54083121121468,72.59551053172808
314,RC,108,269.3333333333333,39.208606387052505
314,Retroposon,530,167.7056603773585,96.92759486960054
314,SINE,112862,177.622990909252,85.27519952449177
315,DNA,32472,227.35572185267307,62.774377792972935
315,LINE,126999,228.0160237482185,84.71493611913942
315,LTR,39905,204.9060268136825,72.26100168402859
315,RC,157,272.6624203821656,36.15493097258237
315,Retroposon,502,166.75697211155378,99.59117977431464
315,SINE,112845,177.6145154858434,85.3797678496676
316,DNA,32634,228.19890298461726,62.473147487832165
316,LINE,127252,227.74688806462765,84.8341408668641
316,LTR,39958,205.14592822463587,72.57785733236246
316,RC,99,277.1515151515151,38.750005183802486
316,Retroposon,555,158.45945945945945,96.17862359040002
316,SINE,113192,178.0796522722454,85.12876378288533
317,DNA,32505,227.41156745116135,63.187341685083204
317,LINE,126497,227.83183000387362,84.76640291782692
317,LTR,40029,204.72737265482525,72.28051226240852
317,RC,142,273.11267605633805,45.6337376108037
317,Retroposon,488,162.6639344262295,94.46925604988458
317,SINE,113003,177.46608497119544,85.28983400725394
318,DNA,32607,227.15067316833807,62.76010097148597
318,LINE,126791,227.30052606257541,84.94625576626929
318,LTR,40336,204.83307715192385,72.1989779114315
318,RC,141,272.2836879432624,35.29396835157406
318,Retroposon,531,161.62335216572504,97.07419134894259
318,SINE,112283,177.18561135701754,85.26703320234503
319,DNA,32695,227.07609726257837,62.400495905722046
319,LINE,127181,227.7340247363993,84.92843119934301
319,LTR,40605,205.683191725157,72.3924225248655
319,RC,158,271.49367088607596,40.30810874784865
319,Retroposon,517,173.0870406189555,95.49720324797984
319,SINE,112331,177.8463736635479,85.05004430419751
320,DNA,32662,227.78017267772947,63.45602609335582
320,LINE,126539,227.6267000687535,84.99739878265584
320,LTR,39949,205.1272872912964,72.24846878090639
320,RC,139,272.2517985611511,38.94214367904179
320,Retroposon,515,171.44077669902913,96.06206472384606
320,SINE,113082,177.1249624166534,84.99285429428087
321,DNA,32483,227.29935658652218,62.91419073829883
321,LINE,126839,227.74440826559655,84.66296951656828
321,LTR,40074,204.89604232170484,72.40238964743145
321,RC,108,277.55555555555554,42.33340624082377
321,Retroposon,533,162.39962476547842,94.28989946209586
321,SINE,112542,177.76744681985392,85.33025593460837
322,DNA,32529,227.60874911617327,63.082189132058616
322,LINE,127140,227.76467673430864,85.03303350759425
322,LTR,40166,204.65316436787333,71.90170499936484
322,RC,149,272.2013422818792,36.350083752342385
322,Retroposon,487,165.85215605749485,95.02129184543666
322,SINE,112662,177.82829170439013,85.49579676416579
323,DNA,32553,227.5045925106749,63.20527376048235
323,LINE,127218,227.4171107862095,85.14562352079483
323,LTR,39836,204.7723667034843,72.20794550356942
323,RC,148,272.6418918918919,48.72149341661306
323,Retroposon,474,160.91350210970464,95.36113297707792
323,SINE,112023,177.2872802906546,85.31528233063699
324,DNA,32323,227.37725458651735,63.00797964872712
324,LINE,126475,227.52025301442973,84.7893345543881
324,LTR,39963,205.48139529064383,71.7866237075372
324,RC,154,285.5584415584416,33.99312134638361
324,Retroposon,512,165.966796875,96.27847017598218
324,SINE,112205,177.68455951160823,85.09307031878059
325,DNA,32419,228.43992720318332,62.602495064969645
325,LINE,126808,227.69787395117027,85.10082402863927
325,LTR,40249,205.78387040671817,71.96619738300603
325,RC,141,271.468085106383,46.00023946769142
325,Retroposon,456,170.33991228070175,95.68639742734536
325,SINE,112249,177.31251948792416,85.29404462224478
326,DNA,32557,227.7542771139847,62.51302563333461
326,LINE,127472,227.71596115225304,84.89146262982308
326,LTR,40285,205.00940796822638,71.38693968689056
326,RC,110,270.4,35.731880341332065
326,Retroposon,503,157.76143141153082,98.31866245639978
326,SINE,112111,177.78030701715264,85.47062823721032
327,DNA,32366,228.01541741333497,62.91043601411131
327,LINE,126263,227.29835343687384,85.02331194367251
327,LTR,40465,205.5324107253182,72.06867198621576
327,RC,130,274.84615384615387,44.78984458015894
327,Retroposon,494,164.71457489878543,95.23640684308728
327,SINE,112867,178.0429532104158,85.295953276057
328,DNA,33023,227.3427611058959,62.41862662291627
328,LINE,126689,227.83095612089448,84.93960414586293
328,LTR,39940,204.95222834251376,72.57342333080939
328,RC,116,266.0344827586207,46.132293094011395
328,Retroposon,509,171.3222003929273,92.92419496605558
328,SINE,112399,177.76828085659125,85.25705377983824
329,DNA,32788,227.22694278394533,63.09447022289544
329,LINE,127339,227.47351557653192,84.92264984925417
329,LTR,40186,204.9357736525158,72.02307530987173
329,RC,138,275.3188405797101,46.10322153968098
329,Retroposon,429,157.2214452214452,93.4990116585631
329,SINE,112110,177.7884488448845,85.4753241452876
330,DNA,32529,226.75809277875126,62.86791295362067
330,LINE,126415,228.0733694577384,84.4649021606964
330,LTR,39771,204.46772774131904,72.59985442964575
330,RC,134,275.64179104477614,37.88974637516393
330,Retroposon,432,161.53240740740742,95.70795598407081
330,SINE,112590,177.85429434230394,85.49357865526613
331,DNA,32452,227.43069764575372,62.67655185309872
331,LINE,127657,228.12253147105133,85.11330654223748
331,LTR,40284,204.92168106444245,71.90471025848532
331,RC,107,273.74766355140184,43.13922114599502
331,Retroposon,530,172.7433962264151,97.32863122632607
331,SINE,112258,176.85636658411872,85.2048696861245
332,DNA,32495,228.07890444683798,62.63887262734845
332,LINE,126366,228.01601696658912,85.00001785577186
332,LTR,40207,205.72024771805906,72.25069680739726
332,RC,107,261.3457943925234,50.76592845264095
332,Retroposon,521,168.53358925143954,94.1696070854795
332,SINE,112743,177.75290705409648,85.4484076649868
333,DNA,32598,227.19949076630468,62.91481246551252
333,LINE,126758,227.87114817210747,85.08078122417182
333,LTR,40512,204.53537223538706,72.14138737030054
333,RC,124,272.1209677419355,42.19627577625846
333,Retroposon,571,166.66374781085815,95.01475080964015
333,SINE,112728,177.9587147824853,85.45011307619114
334,DNA,32662,226.7537199191721,62.45181620044465
334,LINE,126716,227.41473057861674,85.30729384350863
334,LTR,40519,205.39988647301266,72.29643245995562
334,RC,123,265.8536585365854,43.65807330453201
334,Retroposon,566,163.21024734982333,95.27164047097484
334,SINE,111489,177.0458879351326,84.9545180986362
335,DNA,32555,227.34123790508372,62.785910303021765
335,LINE,127341,227.42548747064967,84.95688161458531
335,LTR,40193,204.33767073868583,72.0815153792697
335,RC,133,275.38345864661653,40.48702044023479
335,Retroposon,492,158.52439024390245,94.90772912356731
335,SINE,112386,177.62222162902853,85.09679804280077
336,DNA,32731,226.91427087470595,62.5660408643133
336,LINE,126953,227.39123927752792,84.95821250438014
336,LTR,39860,205.24330155544405,72.2411982811034
336,RC,131,264.85496183206106,54.015423601325246
336,Retroposon,538,161.20817843866172,97.1969093624829
336,SINE,112746,177.76822237596014,85.07686507499571
337,DNA,32726,227.88315101142823,63.302844906374254
337,LINE,127222,227.2123532093506,84.85395049886505
337,LTR,39984,205.42246898759504,71.97856595493765
337,RC,158,275.37974683544303,40.17502965189751
337,Retroposon,477,159.9308176100629,96.31293680812638
337,SINE,111857,177.41598648274135,85.10909981834932
338,DNA,32419,227.79758783429472,62.607802034889076
338,LINE,126845,228.14784973786905,84.77671164331171
338,LTR,39862,205.17926847624304,71.9174055029516
338,RC,154,267.97402597402595,42.40940658519541
338,Retroposon,517,161.25725338491296,98.34426942837094
338,SINE,112786,177.90559111946519,85.51798996310238
339,DNA,32450,227.69852080123266,62.417976656012016
339,LINE,127162,227.79991664176404,84.88235962331338
339,LTR,39740,204.89859084046302,72.30053019417291
339,RC,152,272.8355263157895,37.398009389564294
339,Retroposon,477,170.0943396226415,96.93615390769922
339,SINE,112605,176.98591536787887,85.00584546262048
340,DNA,32464,227.40447880729423,63.07791602684898
340,LINE,126086,228.33991878559078,84.87822675308995
340,LTR,40227,205.87814154672236,71.89423643624495
340,RC,130,273.83846153846156,41.113502151624076
340,Retroposon,496,165.61290322580646,98.38286876161331
340,SINE,111862,177.95255761563354,85.31827030844298
341,DNA,32444,228.30649734927874,62.14345128403333
341,LINE,126706,227.5037488358878,84.7052983433391
341,LTR,40006,205.66585012248163,72.35626450252265
341,RC,120,275.44166666666666,48.316973524379144
341,Retroposon,525,161.42857142857142,94.8398205640745
341,SINE,111870,177.94353267185124,85.45731809620737
342,DNA,32537,227.5416909979408,63.03180549569011
342,LINE,126791,227.55780773083262,85.05487118448977
342,LTR,40117,204.9127801181544,72.06343327635228
342,RC,155,272.56129032258065,42.70772142485255
342,Retroposon,575,164.1304347826087,96.63736982988024
342,SINE,112593,177.4948620251703,85.36432738783033
343,DNA,32772,227.08073965580374,62.76434306005671
343,LINE,127420,228.0144168890284,84.49785125312935
343,LTR,39920,204.62164328657315,72.39610918935162
343,RC,138,280.4855072463768,43.0852265455554
343,Retroposon,549,164.6593806921676,95.97234445486318
343,SINE,112781,177.98052863514243,85.30548238859124
344,DNA,32872,228.29243733268436,63.377837114259464
344,LINE,127147,227.60562970420065,85.15726523332617
344,LTR,40320,204.1140376984127,72.66434671213767
344,RC,136,273.19117647058823,42.866844912281145
344,Retroposon,518,151.1023166023166,95.37839269908648
344,SINE,112551,178.15993638439463,85.02098527986075
345,DNA,32323,227.85010673514216,63.085304767450175
345,LINE,127056,227.59729568064475,85.14756571003593
345,LTR,39788,205.26912636975973,72.22677099975316
345,RC,141,271.59574468085106,43.04804815525746
345,Retroposon,507,166.96252465483235,95.80140833099509
345,SINE,113074,178.09560995454305,85.42118520899037
346,DNA,32520,228.34471094710946,62.52730861946987
346,LINE,126937,227.64270464876276,85.08609890501202
346,LTR,40440,205.44226013847677,72.46886182464732
346,RC,140,261.0,40.77499233598947
346,Retroposon,558,161.9372759856631,96.40506690995593
346,SINE,112529,178.05057362990874,85.45361314280379
347,DNA,32623,227.620053336603,62.364330157786526
347,LINE,125894,227.7366911846474,84.92018152090202
347,LTR,39889,205.08260422672916,72.18500150345307
347,RC,117,270.13675213675214,42.50910530575572
347,Retroposon,521,156.91746641074857,97.41542373411336
347,SINE,112079,177.60827630510622,85.14750615194994
348,DNA,32422,227.48405403738204,63.3214072695039
348,LINE,126762,227.66049762547135,84.6925223824401
348,LTR,39837,205.1374601501117,72.24285208684552
348,RC,149,263.2147651006711,46.19546503765812
348,Retroposon,525,167.63619047619048,96.90876919759269
348,SINE,112675,177.8929221211449,85.08687493798934
349,DNA,32836,227.76787672067243,63.19572470536926
349,LINE,126571,227.80029390618705,84.82295687813668
349,LTR,40288,204.7143566322478,72.12078332363805
349,RC,134,279.4850746268657,36.10385828693917
349,Retroposon,514,160.70817120622567,96.22268904233961
349,SINE,113001,177.9932478473642,85.22648588560335
350,DNA,32439,227.3300040075218,63.022542633759464
350,LINE,126951,227.39764160975494,85.0754397669709
350,LTR,39857,205.03382090975236,72.3243632434065
350,RC,153,270.73856209150324,44.17075767095847
350,Retroposon,571,158.26970227670753,95.69436960718909
350,SINE,112940,178.01300690632195,85.36601110346224
351,DNA,32006,227.37552333937387,62.45240281838575
351,LINE,127197,227.86053916365952,85.11096265978401
351,LTR,40648,204.65730171226136,72.19829523743063
351,RC,129,271.93023255813955,38.01920894473116
351,Retroposon,517,165.70599613152805,97.6210384090534
351,SINE,112139,177.17662900507406,84.96630013041279
352,DNA,32723,228.10961708889772,62.90868321208896
352,LINE,126494,227.4825367211093,85.25426711071316
352,LTR,40224,204.53269192521878,71.61311278589142
352,RC,125,273.376,41.61243352653146
352,Retroposon,469,162.3368869936034,89.15665965765723
352,SINE,112403,177.46106420647135,85.23867784943886
353,DNA,32484,227.28223125230883,63.36089163739951
353,LINE,126649,227.0340468539033,85.22648911724326
353,LTR,40181,204.15731315796023,72.44570858893302
353,RC,159,273.0503144654088,44.93010627170435
353,Retroposon,551,169.56624319419237,96.47706753010087
353,SINE,112089,177.87875705912265,85.4294159271909
354,DNA,32890,228.101185770751,63.293655867107766
354,LINE,126297,227.42005748355066,85.04271088907907
354,LTR,40115,205.4544684033404,71.8521689227203
354,RC,160,274.89375,35.0429373902574
354,Retroposon,572,163.8881118881119,97.62469916289025
354,SINE,112582,177.62588157964862,85.27290876556373
355,DNA,32413,227.5835930028075,62.72241005910064
355,LINE,126913,227.8272359805536,84.89904958549555
355,LTR,39674,205.555325906135,72.04539834567238
355,RC,168,277.48214285714283,41.60170744182058
355,Retroposon,512,168.095703125,97.66912725645123
355,SINE,112530,177.7009330845108,85.348476798347
356,DNA,32203,227.40409278638637,62.753869098581745
356,LINE,126154,228.15213152179084,84.62775204330464
356,LTR,40382,204.9064187014016,72.63130016640163
356,RC,137,274.62773722627736,41.19687595328694
356,Retroposon,480,161.67708333333334,94.0776158720007
356,SINE,112683,176.8356717517283,84.90263069124349
357,DNA,32834,227.7676493878297,62.071275839267415
357,LINE,127576,227.5073995108798,85.18735603993657
357,LTR,39813,204.8057920779645,71.98727661875553
357,RC,123,269.6910569105691,35.01036549907577
357,Retroposon,519,166.5664739884393,92.76644650207919
357,SINE,112868,178.1777563171138,85.25012016338086
358,DNA,32561,227.4180154172169,62.670495166466246
358,LINE,126206,228.11552541083626,84.85003254420451
358,LTR,40522,205.92418932925324,72.03630978326589
358,RC,159,276.3522012578616,38.10315993511898
358,Retroposon,522,157.98467432950193,93.6388460074072
358,SINE,112053,177.28772098917477,84.99538309270697
359,DNA,32430,227.6190564292322,62.77573891016937
359,LINE,126228,227.5858921950756,84.70440568135996
359,LTR,40167,204.75962855080041,72.79943726031355
359,RC,136,272.0,38.65743212919774
359,Retroposon,517,162.70212765957447,95.62920136694865
359,SINE,112813,177.62628420483455,85.41729402944794
360,DNA,32553,227.32021626271003,62.91877038442089
360,LINE,126029,227.33778733466107,85.03876879090741
360,LTR,39962,205.1218157249387,72.09312535056964
360,RC,135,275.68148148148146,41.10702415454382
360,Retroposon,510,169.48431372549018,95.94143816861596
360,SINE,112604,178.476146495684,85.31975334949394
361,DNA,32387,228.20150060209343,62.515626602887814
361,LINE,127312,228.05917745381424,85.11237545327523
361,LTR,39856,205.7299277398635,72.20660239827411
361,RC,151,266.8476821192053,38.02365042070751
361,Retroposon,506,165.17391304347825,95.08690320631928
361,SINE,111546,177.57913327237193,85.38316953545818
362,DNA,32452,226.88959078022927,62.61254267754538
362,LINE,125975,227.50544949394722,85.15314478718697
362,LTR,40255,205.34072785989318,72.43657174735935
362,RC,124,273.78225806451616,39.929688300866694
362,Retroposon,505,162.92871287128713,98.17976474444208
362,SINE,112058,177.28267504328116,85.31120414480382
363,DNA,32394,227.5083966166574,63.17084114691095
363,LINE,126812,227.48592404504305,85.01631586712486
363,LTR,40291,205.3321337271351,72.5198796365856
363,RC,121,269.6942148760331,43.922705018237636
363,Retroposon,505,167.0,95.27001751665506
363,SINE,113066,177.86713954681338,85.47516380625767
364,DNA,32084,226.52861239246977,62.50773365288601
364,LINE,126656,227.95701743304699,85.11252370187464
364,LTR,40607,205.98766222572462,72.07981487444803
364,RC,112,264.5267857142857,38.59935228486644
364,Retroposon,481,162.12889812889813,96.98402046311138
364,SINE,111761,177.57933447266936,85.58501364196935
365,DNA,32756,227.68283673220174,62.96420964244104
365,LINE,126968,227.80958194190663,84.47908254146233
365,LTR,39956,205.47189408349183,72.15833176601281
365,RC,122,278.24590163934425,40.185698352223504
365,Retroposon,455,160.9934065934066,98.08571022291464
365,SINE,112552,177.9170960978037,85.14288587758446
366,DNA,32591,227.49731520972048,63.05305116129839
366,LINE,126017,227.61866256140044,84.83839237564789
366,LTR,40504,204.7091398380407,72.2158940535324
366,RC,128,272.21875,41.921231475679484
366,Retroposon,475,151.46526315789473,95.64260421339551
366,SINE,113163,177.85698505695325,85.10426543592638
367,DNA,33008,227.42662384876394,62.70151910560703
367,LINE,127369,227.79527985616593,84.87032018485958
367,LTR,39528,205.40955778182555,72.30924641222488
367,RC,133,272.8646616541353,35.80981130622972
367,Retroposon,492,172.0487804878049,96.74239565153931
367,SINE,112795,177.93365840684427,85.49612712106057
368,DNA,32488,226.9673110071411,63.08614223556563
368,LINE,126865,227.82871556378828,84.91718936988224
368,LTR,40055,204.2819872675072,72.40571483644433
368,RC,131,268.29007633587787,44.841789490686
368,Retroposon,581,155.48881239242684,95.87738850734776
368,SINE,112115,177.87353164161797,85.22615489700225
369,DNA,32591,227.685618729097,62.465642693573876
369,LINE,126840,227.81895301166824,84.74925006514722
369,LTR,39656,205.3258271131733,71.96051759887087
369,RC,149,274.02013422818794,33.552817183085835
369,Retroposon,521,160.96353166986563,96.42604106562048
369,SINE,112595,178.03628047426616,85.43020430802585
370,DNA,32819,226.89454279533197,63.021896742202834
370,LINE,127094,227.7002533557839,84.66869629341778
370,LTR,40451,204.6832216756075,72.13792429569696
370,RC,138,278.6014492753623,41.960737316692494
370,Retroposon,461,160.44902386117136,97.6824956739241
370,SINE,112454,177.52340512565138,85.34902620736355
371,DNA,32663,227.060190429538,62.636149270763404
371,LINE,128068,227.50300621544804,84.63190738887488
371,LTR,40289,205.50155129191592,71.91711643450513
371,RC,120,279.4916666666667,35.99212780440869
371,Retroposon,458,154.33842794759826,93.37107899284702
371,SINE,111982,176.98401528817132,85.25736426687502
372,DNA,32763,226.7353722186613,62.471887564445495
372,LINE,127138,227.38048419827274,85.0680715319892
372,LTR,40570,204.56921370470792,72.06887439007242
372,RC,127,274.2204724409449,44.521411885880624
372,Retroposon,501,160.46506986027944,94.55806059663827
372,SINE,111585,177.8756642917955,85.43177945509898
373,DNA,32524,227.7865268724634,62.77664266547432
373,LINE,126641,227.47211408627538,84.73076961871551
373,LTR,40078,204.6171465641998,72.30805695064052
373,RC,142,271.9577464788732,41.830118073228455
373,Retroposon,470,169.5468085106383,97.49058296271564
373,SINE,112741,178.12869319945716,85.2767060907211
374,DNA,32852,228.06879337635456,62.767489818577346
374,LINE,126949,227.53696366257316,85.11136470107479
374,LTR,40049,205.21581063197584,72.37904637347833
374,RC,142,275.66901408450707,41.61201103537598
374,Retroposon,546,166.44871794871796,94.13133861054327
374,SINE,112722,177.93452032433774,85.33840863703998
375,DNA,32313,227.96626744653855,62.719935739996664
375,LINE,126600,227.89172195892576,84.80483084304595
375,LTR,40100,204.63137157107232,72.31489930650402
375,RC,132,272.95454545454544,43.68080912024695
375,Retroposon,488,168.02254098360655,92.82939525307486
375,SINE,113017,177.56734827503826,85.13736808979327
376,DNA,32690,227.65120832058733,62.70834739649003
376,LINE,127315,227.55567686447,84.85143782562811
376,LTR,39483,205.6245726008662,72.19670812632215
376,RC,142,276.13380281690144,41.64965023156645
376,Retroposon,495,153.0222222222222,96.4806858313936
376,SINE,112444,177.8686101526093,85.52369162330592
377,DNA,32309,227.49342288526418,63.087526188949624
377,LINE,126647,227.49145262027525,84.95555359331135
377,LTR,39986,205.67628670034512,72.51207586862759
