level,window,percentile,group,term_id,term_name,status,fdr_published,fdr_cell
classes_divergence,20kb,10,SINE / highest,GO:0015271,outward rectifier potassium channel activity,gained,,0.0092175315185736
classes_divergence,20kb,10,SINE / highest,GO:0015630,microtubule cytoskeleton,gained,,0.0205879221911911
classes_divergence,20kb,10,SINE / highest,GO:0016020,membrane,lost,0.0096693669586165,
classes_divergence,20kb,10,SINE / highest,GO:0016567,protein ubiquitination,gained,,0.0005399397583562
classes_divergence,20kb,10,SINE / highest,GO:0016787,hydrolase activity,gained,,0.0004329766626355
classes_divergence,20kb,10,SINE / highest,GO:0016887,ATP hydrolysis activity,gained,,0.0002530676792951
classes_divergence,20kb,10,SINE / highest,GO:0017154,semaphorin receptor activity,gained,0.0040330915606156,0.0014778505882122
classes_divergence,20kb,10,SINE / highest,GO:0019228,neuronal action potential,gained,,0.043053862491545
classes_divergence,20kb,10,SINE / highest,GO:0019229,regulation of vasoconstriction,lost,0.0143902492661181,0.0196618281035862
classes_divergence,20kb,10,SINE / highest,GO:0019966,interleukin-1 binding,lost,0.0271616621538594,
classes_divergence,20kb,10,SINE / highest,GO:0021527,spinal cord association neuron differentiation,lost,0.0288721192329733,
classes_divergence,20kb,10,SINE / highest,GO:0021766,hippocampus development,lost,0.0286075934345353,
classes_divergence,20kb,10,SINE / highest,GO:0021796,cerebral cortex regionalization,gained,,0.0170519951979202
classes_divergence,20kb,10,SINE / highest,GO:0021819,layer formation in cerebral cortex,gained,0.0079394828171665,0.0045774496341555
classes_divergence,20kb,10,SINE / highest,GO:0021879,forebrain neuron differentiation,gained,0.035968047841547,0.0410490081055714
classes_divergence,20kb,10,SINE / highest,GO:0022008,neurogenesis,lost,0.0074664313788548,0.0166843658607338
classes_divergence,20kb,10,SINE / highest,GO:0022851,GABA-gated chloride ion channel activity,lost,0.0032995836535252,
classes_divergence,20kb,10,SINE / highest,GO:0030154,cell differentiation,lost,1.9214121598908533e-07,0.0023897982591179
classes_divergence,20kb,10,SINE / highest,GO:0030182,neuron differentiation,gained,0.0063426765905975,1.7005354197602158e-07
classes_divergence,20kb,10,SINE / highest,GO:0030280,structural constituent of skin epidermis,gained,,8.249702555106992e-05
classes_divergence,20kb,10,SINE / highest,GO:0030318,melanocyte differentiation,gained,,0.0059264983467617
classes_divergence,20kb,10,SINE / highest,GO:0030324,lung development,lost,7.128049649018038e-06,0.0119614198560687
classes_divergence,20kb,10,SINE / highest,GO:0030335,positive regulation of cell migration,lost,0.0453517743920296,
classes_divergence,20kb,10,SINE / highest,GO:0030496,midbody,gained,,0.0127014540801908
classes_divergence,20kb,10,SINE / highest,GO:0030501,positive regulation of bone mineralization,lost,0.006024344822335,
classes_divergence,20kb,10,SINE / highest,GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,gained,,0.0254633923381561
classes_divergence,20kb,10,SINE / highest,GO:0031091,platelet alpha granule,gained,,0.0289483198448112
classes_divergence,20kb,10,SINE / highest,GO:0032228,"regulation of synaptic transmission, GABAergic",lost,0.0129325523544084,
classes_divergence,20kb,10,SINE / highest,GO:0032809,neuronal cell body membrane,gained,,0.0206195519528357
classes_divergence,20kb,10,SINE / highest,GO:0034702,monoatomic ion channel complex,gained,0.0447528589146046,6.390658383412919e-07
classes_divergence,20kb,10,SINE / highest,GO:0034707,chloride channel complex,lost,0.0102824725812403,0.0205909796023623
classes_divergence,20kb,10,SINE / highest,GO:0034765,regulation of monoatomic ion transmembrane transport,gained,,0.0334482182335783
classes_divergence,20kb,10,SINE / highest,GO:0035115,embryonic forelimb morphogenesis,gained,,0.0045140015558665
classes_divergence,20kb,10,SINE / highest,GO:0035295,tube development,gained,,0.0107553230341748
classes_divergence,20kb,10,SINE / highest,GO:0036064,ciliary basal body,gained,0.0389258091114512,0.0276452301947795
classes_divergence,20kb,10,SINE / highest,GO:0038023,signaling receptor activity,gained,0.001547961489094,5.5317044582309164e-08
classes_divergence,20kb,10,SINE / highest,GO:0042311,vasodilation,gained,,0.0454958568374964
classes_divergence,20kb,10,SINE / highest,GO:0042472,inner ear morphogenesis,gained,0.0105528589402816,0.0059825402195186
classes_divergence,20kb,10,SINE / highest,GO:0042475,odontogenesis of dentin-containing tooth,gained,,0.0061039257112987
classes_divergence,20kb,10,SINE / highest,GO:0042481,regulation of odontogenesis,gained,,0.0108417421650702
classes_divergence,20kb,10,SINE / highest,GO:0043010,camera-type eye development,gained,,0.0205879221911911
classes_divergence,20kb,10,SINE / highest,GO:0043113,receptor clustering,lost,0.0349328105560063,
classes_divergence,20kb,10,SINE / highest,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,gained,,0.0259601247434727
classes_divergence,20kb,10,SINE / highest,GO:0043194,axon initial segment,gained,,0.0259367060417827
classes_divergence,20kb,10,SINE / highest,GO:0043410,positive regulation of MAPK cascade,lost,0.0457866164482566,0.0087675826027862
classes_divergence,20kb,10,SINE / highest,GO:0043679,axon terminus,gained,,0.0302408037662161
classes_divergence,20kb,10,SINE / highest,GO:0044305,calyx of Held,gained,,0.0289483198448112
classes_divergence,20kb,10,SINE / highest,GO:0044325,transmembrane transporter binding,gained,,0.0035625560297597
classes_divergence,20kb,10,SINE / highest,GO:0045095,keratin filament,gained,,0.0003663666108774
classes_divergence,20kb,10,SINE / highest,GO:0045109,intermediate filament organization,gained,,0.0005976855631508
classes_divergence,20kb,10,SINE / highest,GO:0045165,cell fate commitment,gained,4.742797859828515e-05,0.0032742043648021
classes_divergence,20kb,10,SINE / highest,GO:0045199,maintenance of epithelial cell apical/basal polarity,gained,,0.0170519951979202
classes_divergence,20kb,10,SINE / highest,GO:0045596,negative regulation of cell differentiation,lost,0.0334135317880362,
classes_divergence,20kb,10,SINE / highest,GO:0045597,positive regulation of cell differentiation,lost,0.0051090961704888,
classes_divergence,20kb,10,SINE / highest,GO:0045747,positive regulation of Notch signaling pathway,lost,0.0039175051068884,0.00559215516759
classes_divergence,20kb,10,SINE / highest,GO:0045893,positive regulation of DNA-templated transcription,lost,0.0022002884593227,
classes_divergence,20kb,10,SINE / highest,GO:0047961,glycine N-acyltransferase activity,gained,,0.0427288372719583
classes_divergence,20kb,10,SINE / highest,GO:0048646,anatomical structure formation involved in morphogenesis,gained,,0.0331888943910677
classes_divergence,20kb,10,SINE / highest,GO:0048752,semicircular canal morphogenesis,gained,,0.0410490081055714
classes_divergence,20kb,10,SINE / highest,GO:0048793,pronephros development,gained,,0.0205879221911911
classes_divergence,20kb,10,SINE / highest,GO:0050772,positive regulation of axonogenesis,lost,0.048409434602242,
classes_divergence,20kb,10,SINE / highest,GO:0050808,synapse organization,lost,5.684959971242552e-05,0.0004329766626355
classes_divergence,20kb,10,SINE / highest,GO:0050877,nervous system process,lost,0.048409434602242,
classes_divergence,20kb,10,SINE / highest,GO:0050925,negative regulation of negative chemotaxis,lost,0.0193189603057163,
classes_divergence,20kb,10,SINE / highest,GO:0051301,cell division,gained,,0.0037166633660187
classes_divergence,20kb,10,SINE / highest,GO:0051321,meiotic cell cycle,gained,,0.0082864888578168
classes_divergence,20kb,10,SINE / highest,GO:0051480,regulation of cytosolic calcium ion concentration,gained,,0.0122778830608997
classes_divergence,20kb,10,SINE / highest,GO:0051607,defense response to virus,gained,,0.0065354599228372
classes_divergence,20kb,10,SINE / highest,GO:0051932,"synaptic transmission, GABAergic",lost,0.0477935202542407,
classes_divergence,20kb,10,SINE / highest,GO:0055007,cardiac muscle cell differentiation,lost,0.0129325523544084,
classes_divergence,20kb,10,SINE / highest,GO:0060021,roof of mouth development,gained,,0.0343634588732814
classes_divergence,20kb,10,SINE / highest,GO:0060048,cardiac muscle contraction,lost,0.0242421316477419,
classes_divergence,20kb,10,SINE / highest,GO:0060413,atrial septum morphogenesis,lost,0.0359139906159305,
classes_divergence,20kb,10,SINE / highest,GO:0060662,salivary gland cavitation,gained,,0.034479418830685
classes_divergence,20kb,10,SINE / highest,GO:0060997,dendritic spine morphogenesis,lost,0.0194634578221562,
classes_divergence,20kb,10,SINE / highest,GO:0062009,secondary palate development,lost,0.0055572965132297,0.0171938630333814
classes_divergence,20kb,10,SINE / highest,GO:0070268,cornification,gained,,0.0451640415166118
classes_divergence,20kb,10,SINE / highest,GO:0071560,cellular response to transforming growth factor beta stimulus,gained,0.0020142308354062,0.002878816976127
classes_divergence,20kb,10,SINE / highest,GO:0071875,adrenergic receptor signaling pathway,lost,0.0017533759416835,
classes_divergence,20kb,10,SINE / highest,GO:0086004,regulation of cardiac muscle cell contraction,lost,0.0389258091114512,
classes_divergence,20kb,10,SINE / highest,GO:0097623,potassium ion export across plasma membrane,gained,,0.0056728437235767
classes_divergence,20kb,10,SINE / highest,GO:0098609,cell-cell adhesion,gained,0.0003709339357133,0.002610177283147
classes_divergence,20kb,10,SINE / highest,GO:0098632,cell-cell adhesion mediator activity,gained,,0.0096434000082039
classes_divergence,20kb,10,SINE / highest,GO:0098686,hippocampal mossy fiber to CA3 synapse,gained,0.0325094672192483,0.008962629621021
classes_divergence,20kb,10,SINE / highest,GO:0098914,membrane repolarization during atrial cardiac muscle cell action potential,gained,,0.0427288372719583
classes_divergence,20kb,10,SINE / highest,GO:0099175,regulation of postsynapse organization,lost,0.0009580139287888,
classes_divergence,20kb,10,SINE / highest,GO:0099505,regulation of presynaptic membrane potential,gained,0.0093551970474794,8.51992671901276e-07
classes_divergence,20kb,10,SINE / highest,GO:0099507,ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,gained,0.0107973383869549,0.007456242702933
classes_divergence,20kb,10,SINE / highest,GO:0099508,voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,gained,,0.001642461638674
classes_divergence,20kb,10,SINE / highest,GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,gained,,0.0097721233355483
classes_divergence,20kb,10,SINE / highest,GO:0160001,extrasynaptic signaling via GABA,lost,0.0450376356963534,
classes_divergence,20kb,10,SINE / highest,GO:1901379,regulation of potassium ion transmembrane transport,gained,,0.0206195519528357
classes_divergence,20kb,10,SINE / highest,GO:1902711,GABA-A receptor complex,lost,0.0043643486445684,
classes_divergence,20kb,10,SINE / highest,GO:1905606,regulation of presynapse assembly,lost,0.0093551970474794,
classes_divergence,20kb,10,SINE / lowest,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,gained,2.928203251778993e-05,3.0220415460925088e-05
classes_divergence,20kb,10,SINE / lowest,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",gained,0.0097976104898631,3.6224654476927113e-06
classes_divergence,20kb,10,SINE / lowest,GO:0003677,DNA binding,gained,0.0003926277240233,1.457228089762934e-11
classes_divergence,20kb,10,SINE / lowest,GO:0005515,protein binding,lost,0.0008154057211825,1.2469468335872842e-08
classes_divergence,20kb,10,SINE / lowest,GO:0005576,extracellular region,gained,0.0079459710176169,1.216676927786754e-06
classes_divergence,20kb,10,SINE / lowest,GO:0005615,extracellular space,gained,0.0347279408745699,0.0030885010107079
classes_divergence,20kb,10,SINE / lowest,GO:0005634,nucleus,gained,1.816572568701226e-07,6.4633581530990425e-34
classes_divergence,20kb,10,SINE / lowest,GO:0005654,nucleoplasm,gained,1.1217882003284322e-05,1.7997129358407465e-12
classes_divergence,20kb,10,SINE / lowest,GO:0005886,plasma membrane,gained,0.0020098291392366,3.75577767531441e-06
classes_divergence,20kb,10,SINE / lowest,GO:0006355,regulation of DNA-templated transcription,gained,2.7630891993501e-06,6.183812524491342e-14
classes_divergence,20kb,10,SINE / lowest,GO:0006357,regulation of transcription by RNA polymerase II,gained,0.0008737374280665,4.9036436695634937e-08
classes_divergence,20kb,10,SINE / lowest,GO:0006954,inflammatory response,gained,,0.0218455925461484
classes_divergence,20kb,10,SINE / lowest,GO:0006955,immune response,gained,,0.0205098145308658
classes_divergence,20kb,10,SINE / lowest,GO:0008270,zinc ion binding,gained,0.0009114006975607,3.1034237523252783e-09
classes_divergence,20kb,10,SINE / lowest,GO:0031012,extracellular matrix,gained,2.583294680254048e-05,3.0876382577568326e-05
classes_divergence,20kb,10,SINE / lowest,GO:0070062,extracellular exosome,lost,0.0008154057211825,0.0066004586734804
classes_divergence,20kb,10,TE_all / highest,GO:0000049,tRNA binding,gained,,0.0257232368114522
classes_divergence,20kb,10,TE_all / highest,GO:0000166,nucleotide binding,gained,0.0102516686075325,0.0018074177981698
classes_divergence,20kb,10,TE_all / highest,GO:0000398,"mRNA splicing, via spliceosome",gained,,0.0353580468142999
classes_divergence,20kb,10,TE_all / highest,GO:0000775,"chromosome, centromeric region",gained,,0.0196618281035862
classes_divergence,20kb,10,TE_all / highest,GO:0000781,"chromosome, telomeric region",gained,,0.0377616238721103
classes_divergence,20kb,10,TE_all / highest,GO:0000932,P-body,gained,,0.0075389068097419
classes_divergence,20kb,10,TE_all / highest,GO:0001221,transcription coregulator binding,gained,,0.0434778004684103
classes_divergence,20kb,10,TE_all / highest,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",gained,,0.0133516539582021
classes_divergence,20kb,10,TE_all / highest,GO:0001501,skeletal system development,gained,,0.0113027544191115
classes_divergence,20kb,10,TE_all / highest,GO:0001503,ossification,gained,,0.0149319464467853
classes_divergence,20kb,10,TE_all / highest,GO:0001508,action potential,gained,0.0033738938647983,0.0009303181685777
classes_divergence,20kb,10,TE_all / highest,GO:0001568,blood vessel development,gained,,0.0133516539582021
classes_divergence,20kb,10,TE_all / highest,GO:0001569,branching involved in blood vessel morphogenesis,gained,,0.043053862491545
classes_divergence,20kb,10,TE_all / highest,GO:0001640,adenylate cyclase inhibiting G protein-coupled glutamate receptor activity,gained,,0.034479418830685
classes_divergence,20kb,10,TE_all / highest,GO:0001756,somitogenesis,gained,,0.0068647006173614
classes_divergence,20kb,10,TE_all / highest,GO:0001837,epithelial to mesenchymal transition,lost,0.0205166990334846,
classes_divergence,20kb,10,TE_all / highest,GO:0002027,regulation of heart rate,gained,,0.0490807779780044
classes_divergence,20kb,10,TE_all / highest,GO:0002181,cytoplasmic translation,gained,,0.0100547830426414
classes_divergence,20kb,10,TE_all / highest,GO:0003148,outflow tract septum morphogenesis,gained,3.201060701602836e-05,0.0012297667032053
classes_divergence,20kb,10,TE_all / highest,GO:0003184,pulmonary valve morphogenesis,lost,0.0194634578221562,
classes_divergence,20kb,10,TE_all / highest,GO:0003197,endocardial cushion development,lost,0.0288721192329733,
classes_divergence,20kb,10,TE_all / highest,GO:0003203,endocardial cushion morphogenesis,gained,,0.0231777540805659
classes_divergence,20kb,10,TE_all / highest,GO:0003676,nucleic acid binding,gained,,0.0248303451491255
classes_divergence,20kb,10,TE_all / highest,GO:0003697,single-stranded DNA binding,gained,,0.0242694322354125
classes_divergence,20kb,10,TE_all / highest,GO:0003707,nuclear steroid receptor activity,gained,,0.0065403065023471
classes_divergence,20kb,10,TE_all / highest,GO:0003735,structural constituent of ribosome,gained,,0.0213977817067999
classes_divergence,20kb,10,TE_all / highest,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",lost,0.0117347162425038,
classes_divergence,20kb,10,TE_all / highest,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",lost,0.0097754613772988,
classes_divergence,20kb,10,TE_all / highest,GO:0004879,nuclear receptor activity,gained,,3.295516745299951e-06
classes_divergence,20kb,10,TE_all / highest,GO:0004890,GABA-A receptor activity,lost,0.0043643486445684,
classes_divergence,20kb,10,TE_all / highest,GO:0005003,ephrin receptor activity,lost,0.0389258091114512,
classes_divergence,20kb,10,TE_all / highest,GO:0005125,cytokine activity,lost,0.0375755364709871,0.0069472487706426
classes_divergence,20kb,10,TE_all / highest,GO:0005230,extracellular ligand-gated monoatomic ion channel activity,lost,0.0403240407188117,
classes_divergence,20kb,10,TE_all / highest,GO:0005251,delayed rectifier potassium channel activity,gained,0.0227525818542981,0.0088184210929282
classes_divergence,20kb,10,TE_all / highest,GO:0005515,protein binding,gained,0.0008154057211825,1.2469468335872842e-08
classes_divergence,20kb,10,TE_all / highest,GO:0005516,calmodulin binding,gained,,0.0157532125925629
classes_divergence,20kb,10,TE_all / highest,GO:0005524,ATP binding,gained,0.0124598202134283,0.0028189498933434
classes_divergence,20kb,10,TE_all / highest,GO:0005539,glycosaminoglycan binding,gained,,0.0339312657967035
classes_divergence,20kb,10,TE_all / highest,GO:0005581,collagen trimer,gained,,0.0012379565710221
classes_divergence,20kb,10,TE_all / highest,GO:0005583,fibrillar collagen trimer,gained,,0.0170519951979202
classes_divergence,20kb,10,TE_all / highest,GO:0005634,nucleus,gained,1.816572568701226e-07,6.4633581530990425e-34
classes_divergence,20kb,10,TE_all / highest,GO:0005654,nucleoplasm,gained,1.1217882003284322e-05,1.7997129358407465e-12
classes_divergence,20kb,10,TE_all / highest,GO:0005667,transcription regulator complex,gained,,0.0172836073408646
classes_divergence,20kb,10,TE_all / highest,GO:0005681,spliceosomal complex,gained,,0.0490754486194862
classes_divergence,20kb,10,TE_all / highest,GO:0005694,chromosome,gained,,7.830137157101782e-05
classes_divergence,20kb,10,TE_all / highest,GO:0005730,nucleolus,gained,1.058521726180462e-05,3.918512233477667e-06
classes_divergence,20kb,10,TE_all / highest,GO:0005737,cytoplasm,gained,0.0054066638312344,4.021632189244315e-07
classes_divergence,20kb,10,TE_all / highest,GO:0005783,endoplasmic reticulum,gained,,0.0120910708314209
classes_divergence,20kb,10,TE_all / highest,GO:0005789,endoplasmic reticulum membrane,gained,,0.0045140015558665
classes_divergence,20kb,10,TE_all / highest,GO:0005813,centrosome,gained,0.0153115104766402,0.003862166602839
classes_divergence,20kb,10,TE_all / highest,GO:0005814,centriole,gained,,0.0398675821355096
classes_divergence,20kb,10,TE_all / highest,GO:0005840,ribosome,gained,,9.736921032575904e-05
classes_divergence,20kb,10,TE_all / highest,GO:0005930,axoneme,gained,,0.0205909796023623
classes_divergence,20kb,10,TE_all / highest,GO:0006281,DNA repair,gained,,5.059265331188404e-05
classes_divergence,20kb,10,TE_all / highest,GO:0006325,chromatin organization,gained,,0.0111902412810254
classes_divergence,20kb,10,TE_all / highest,GO:0006357,regulation of transcription by RNA polymerase II,lost,0.0008737374280665,4.9036436695634937e-08
classes_divergence,20kb,10,TE_all / highest,GO:0006364,rRNA processing,gained,,0.0002963704343748
classes_divergence,20kb,10,TE_all / highest,GO:0006397,mRNA processing,gained,,0.0434927450460534
classes_divergence,20kb,10,TE_all / highest,GO:0006417,regulation of translation,gained,,0.0171938630333814
classes_divergence,20kb,10,TE_all / highest,GO:0006457,protein folding,gained,0.022106579611822,0.0002033644089024
classes_divergence,20kb,10,TE_all / highest,GO:0006511,ubiquitin-dependent protein catabolic process,gained,,0.0006404686726463
classes_divergence,20kb,10,TE_all / highest,GO:0007030,Golgi organization,gained,,0.0336312454940483
classes_divergence,20kb,10,TE_all / highest,GO:0007043,cell-cell junction assembly,lost,0.0487675166683113,
classes_divergence,20kb,10,TE_all / highest,GO:0007156,homophilic cell-cell adhesion,gained,,0.0076566645905717
classes_divergence,20kb,10,TE_all / highest,GO:0007162,negative regulation of cell adhesion,gained,,0.0059402790198931
classes_divergence,20kb,10,TE_all / highest,GO:0007214,gamma-aminobutyric acid signaling pathway,lost,0.0133167461133059,
classes_divergence,20kb,10,TE_all / highest,GO:0007215,glutamate receptor signaling pathway,gained,,0.0231777540805659
classes_divergence,20kb,10,TE_all / highest,GO:0007219,Notch signaling pathway,gained,,0.0199187190202784
classes_divergence,20kb,10,TE_all / highest,GO:0007283,spermatogenesis,gained,,0.0094815207206551
classes_divergence,20kb,10,TE_all / highest,GO:0007386,compartment pattern specification,lost,0.0424402704392935,
classes_divergence,20kb,10,TE_all / highest,GO:0007409,axonogenesis,gained,0.0004844862085318,0.0237181014203566
classes_divergence,20kb,10,TE_all / highest,GO:0007420,brain development,lost,0.0114671976718726,0.0127288498481771
classes_divergence,20kb,10,TE_all / highest,GO:0007422,peripheral nervous system development,lost,0.0191830848575474,0.0421186796585359
classes_divergence,20kb,10,TE_all / highest,GO:0007423,sensory organ development,lost,0.0286075934345353,
classes_divergence,20kb,10,TE_all / highest,GO:0007507,heart development,lost,0.0449657896247861,
classes_divergence,20kb,10,TE_all / highest,GO:0007519,skeletal muscle tissue development,lost,0.0399612422533444,
classes_divergence,20kb,10,TE_all / highest,GO:0007528,neuromuscular junction development,gained,,0.0150625261462632
classes_divergence,20kb,10,TE_all / highest,GO:0008013,beta-catenin binding,lost,0.0328023199644392,
classes_divergence,20kb,10,TE_all / highest,GO:0008016,regulation of heart contraction,gained,,0.0099530901843211
classes_divergence,20kb,10,TE_all / highest,GO:0008033,tRNA processing,gained,,0.003862166602839
classes_divergence,20kb,10,TE_all / highest,GO:0008045,motor neuron axon guidance,lost,0.0004584180040476,
classes_divergence,20kb,10,TE_all / highest,GO:0008284,positive regulation of cell population proliferation,lost,0.0027767262705898,
classes_divergence,20kb,10,TE_all / highest,GO:0008285,negative regulation of cell population proliferation,lost,0.0399612422533444,
classes_divergence,20kb,10,TE_all / highest,GO:0009653,anatomical structure morphogenesis,gained,,0.0078905478903604
classes_divergence,20kb,10,TE_all / highest,GO:0009887,animal organ morphogenesis,gained,,0.0181289051982881
classes_divergence,20kb,10,TE_all / highest,GO:0009953,dorsal/ventral pattern formation,lost,0.0403240407188117,
classes_divergence,20kb,10,TE_all / highest,GO:0010628,positive regulation of gene expression,gained,,0.0276510854717597
classes_divergence,20kb,10,TE_all / highest,GO:0016339,calcium-dependent cell-cell adhesion,lost,0.0102824725812403,
classes_divergence,20kb,10,TE_all / highest,GO:0016567,protein ubiquitination,gained,,0.0005399397583562
classes_divergence,20kb,10,TE_all / highest,GO:0016740,transferase activity,gained,0.0014843251976822,7.882815717105643e-05
classes_divergence,20kb,10,TE_all / highest,GO:0016779,nucleotidyltransferase activity,gained,,0.0468805108587861
classes_divergence,20kb,10,TE_all / highest,GO:0016787,hydrolase activity,gained,,0.0004329766626355
classes_divergence,20kb,10,TE_all / highest,GO:0016887,ATP hydrolysis activity,gained,,0.0002530676792951
classes_divergence,20kb,10,TE_all / highest,GO:0019228,neuronal action potential,gained,,0.043053862491545
classes_divergence,20kb,10,TE_all / highest,GO:0019229,regulation of vasoconstriction,gained,0.0143902492661181,0.0196618281035862
classes_divergence,20kb,10,TE_all / highest,GO:0021517,ventral spinal cord development,gained,,0.0076566645905717
classes_divergence,20kb,10,TE_all / highest,GO:0021527,spinal cord association neuron differentiation,lost,0.0288721192329733,
classes_divergence,20kb,10,TE_all / highest,GO:0021537,telencephalon development,lost,0.0020086576143262,0.0019441066976666
classes_divergence,20kb,10,TE_all / highest,GO:0021612,facial nerve structural organization,lost,0.0055572965132297,
classes_divergence,20kb,10,TE_all / highest,GO:0021637,trigeminal nerve structural organization,lost,0.0113183392800763,
classes_divergence,20kb,10,TE_all / highest,GO:0021707,cerebellar granule cell differentiation,lost,0.035968047841547,
classes_divergence,20kb,10,TE_all / highest,GO:0021766,hippocampus development,lost,0.0286075934345353,
classes_divergence,20kb,10,TE_all / highest,GO:0021785,branchiomotor neuron axon guidance,lost,0.0214773433190178,
classes_divergence,20kb,10,TE_all / highest,GO:0021796,cerebral cortex regionalization,gained,,0.0170519951979202
classes_divergence,20kb,10,TE_all / highest,GO:0021828,gonadotrophin-releasing hormone neuronal migration to the hypothalamus,lost,0.0113183392800763,
classes_divergence,20kb,10,TE_all / highest,GO:0021879,forebrain neuron differentiation,lost,0.035968047841547,0.0410490081055714
classes_divergence,20kb,10,TE_all / highest,GO:0021983,pituitary gland development,gained,,0.0337139104925494
classes_divergence,20kb,10,TE_all / highest,GO:0022008,neurogenesis,gained,0.0074664313788548,0.0166843658607338
classes_divergence,20kb,10,TE_all / highest,GO:0022851,GABA-gated chloride ion channel activity,lost,0.0032995836535252,
classes_divergence,20kb,10,TE_all / highest,GO:0030020,extracellular matrix structural constituent conferring tensile strength,gained,0.0449876856783626,0.0012569456157231
classes_divergence,20kb,10,TE_all / highest,GO:0030198,extracellular matrix organization,gained,,0.0012379565710221
classes_divergence,20kb,10,TE_all / highest,GO:0030224,monocyte differentiation,gained,,0.0196618281035862
classes_divergence,20kb,10,TE_all / highest,GO:0030279,negative regulation of ossification,lost,0.0286075934345353,
classes_divergence,20kb,10,TE_all / highest,GO:0030280,structural constituent of skin epidermis,gained,,8.249702555106992e-05
classes_divergence,20kb,10,TE_all / highest,GO:0030326,embryonic limb morphogenesis,gained,,0.0334743790733219
classes_divergence,20kb,10,TE_all / highest,GO:0030496,midbody,gained,,0.0127014540801908
classes_divergence,20kb,10,TE_all / highest,GO:0030522,intracellular receptor signaling pathway,gained,,0.0296383778985975
classes_divergence,20kb,10,TE_all / highest,GO:0030858,positive regulation of epithelial cell differentiation,gained,,0.0334482182335783
classes_divergence,20kb,10,TE_all / highest,GO:0030902,hindbrain development,gained,,0.0231777540805659
classes_divergence,20kb,10,TE_all / highest,GO:0031424,keratinization,gained,0.0268929271143277,0.0028131637387518
classes_divergence,20kb,10,TE_all / highest,GO:0032809,neuronal cell body membrane,gained,,0.0206195519528357
classes_divergence,20kb,10,TE_all / highest,GO:0034702,monoatomic ion channel complex,gained,0.0447528589146046,6.390658383412919e-07
classes_divergence,20kb,10,TE_all / highest,GO:0034765,regulation of monoatomic ion transmembrane transport,gained,,0.0334482182335783
classes_divergence,20kb,10,TE_all / highest,GO:0035115,embryonic forelimb morphogenesis,gained,,0.0045140015558665
classes_divergence,20kb,10,TE_all / highest,GO:0035116,embryonic hindlimb morphogenesis,gained,0.0016754028270585,0.0002262435772859
classes_divergence,20kb,10,TE_all / highest,GO:0035176,social behavior,lost,0.0004900824516218,
classes_divergence,20kb,10,TE_all / highest,GO:0035295,tube development,gained,,0.0107553230341748
classes_divergence,20kb,10,TE_all / highest,GO:0035418,protein localization to synapse,lost,0.0486090354074643,
classes_divergence,20kb,10,TE_all / highest,GO:0035655,interleukin-18-mediated signaling pathway,gained,,0.0068647006173614
classes_divergence,20kb,10,TE_all / highest,GO:0035725,sodium ion transmembrane transport,gained,,0.0401887621261176
classes_divergence,20kb,10,TE_all / highest,GO:0035914,skeletal muscle cell differentiation,lost,0.0102824725812403,
classes_divergence,20kb,10,TE_all / highest,GO:0036064,ciliary basal body,lost,0.0389258091114512,0.0276452301947795
classes_divergence,20kb,10,TE_all / highest,GO:0036477,somatodendritic compartment,gained,,0.0032721148640725
classes_divergence,20kb,10,TE_all / highest,GO:0036486,ventral trunk neural crest cell migration,lost,0.0150061918700614,
classes_divergence,20kb,10,TE_all / highest,GO:0042060,wound healing,lost,0.0378845287437865,
classes_divergence,20kb,10,TE_all / highest,GO:0042391,regulation of membrane potential,gained,,0.0439895612689014
classes_divergence,20kb,10,TE_all / highest,GO:0042476,odontogenesis,gained,0.0387253840005209,0.0001879623371693
classes_divergence,20kb,10,TE_all / highest,GO:0042481,regulation of odontogenesis,gained,,0.0108417421650702
classes_divergence,20kb,10,TE_all / highest,GO:0043113,receptor clustering,lost,0.0349328105560063,
classes_divergence,20kb,10,TE_all / highest,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,gained,,0.0259601247434727
classes_divergence,20kb,10,TE_all / highest,GO:0043194,axon initial segment,gained,,0.0259367060417827
classes_divergence,20kb,10,TE_all / highest,GO:0043525,positive regulation of neuron apoptotic process,gained,,0.0078905478903604
classes_divergence,20kb,10,TE_all / highest,GO:0044325,transmembrane transporter binding,gained,,0.0035625560297597
classes_divergence,20kb,10,TE_all / highest,GO:0045087,innate immune response,gained,,0.0267124069046877
classes_divergence,20kb,10,TE_all / highest,GO:0045109,intermediate filament organization,gained,,0.0005976855631508
classes_divergence,20kb,10,TE_all / highest,GO:0045199,maintenance of epithelial cell apical/basal polarity,gained,,0.0170519951979202
