subfamily_name,subfamily_name,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh
MLT1E1A,MLT1E1A,LTR,162,2511,0.7207413163497234,2.9543988299075042e-05,8.216247840837657e-05,226.2962962962963,232.2520908004779,2.2095150145426308,3.3998467127129226,1.623689478447876,0.13830314265109683,1.0,0.0,0.003992015968063872,0.010707259953161602
L1PA13,L1PA13,LINE,583,6458,1.0370703981233882,0.4022887835159954,0.4912564952551098,103.4442538593482,111.1893775162589,2.765668554759014,3.810098040681143,2.6172169719566463,0.1192701576374566,1.0,0.0,0.003992015968063872,0.010707259953161602
Kanga1b,Kanga1b,DNA,37,294,1.5045829688810843,0.02294775652289567,0.04216926962326327,228.0810810810811,245.2482993197279,1.568201724066995,2.4683473304121573,1.6347588179842123,0.41434556528964245,0.582,0.8360000000000001,0.8360000000000001,0.8831312384473198
L4_B_Mam,L4_B_Mam,LINE,395,2389,2.0702356758361065,5.1676494353997085e-34,5.1812485128612865e-33,273.02025316455695,286.3608204269569,2.59659709562646,3.378216149749878,2.422312812308369,0.1987108120793305,0.964,0.07200000000000006,0.07200000000000006,0.13230868167202586
MLT1F1,MLT1F1,LTR,227,2386,1.0988053578624226,0.1796189905461315,0.2537991510964158,224.14537444933922,225.49119865884325,2.3560258571931225,3.377670439334323,1.615689380489631,0.1415277765184116,1.0,0.0,0.003992015968063872,0.010707259953161602
L1ME5,L1ME5,LINE,420,2430,2.183740944980558,1.0549136584465312e-40,1.1938280312914704e-39,262.53809523809525,270.2078189300411,2.6232492903979003,3.385606273598312,2.665577909022619,0.20145408917887564,0.992,0.016000000000000014,0.016000000000000014,0.03709533468559841
MamRep4096,MamRep4096,DNA,221,1071,2.7171967831664463,5.873210698040155e-33,5.787137782637842e-32,247.02714932126696,254.02894491129786,2.3443922736851106,3.029789470831856,1.5553681452885446,0.2076596772594076,0.0,0.0,0.003992015968063872,0.010707259953161602
L1MA9,L1MA9,LINE,1128,9456,1.415521376886407,1.0708490824803128e-25,8.680712774999982e-25,175.95212765957447,179.3793358714044,3.0523090996473234,3.97570746353718,2.679000986657279,0.10580846761635004,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR85c,LTR85c,LTR,67,895,0.8456525589676117,0.21331913907594185,0.29095915986133836,269.5970149253731,273.077094972067,1.8260748027008264,2.951823035315912,1.646192379712189,0.23083736189520443,1.0,0.0,0.003992015968063872,0.010707259953161602
L1P2,L1P2,LINE,76,1068,0.8006623574033591,0.065108276657249,0.10600962994193106,71.13157894736842,69.94569288389513,1.8808135922807914,3.0285712526925375,2.6328945349171637,0.32804810146703994,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR85a,LTR85a,LTR,121,1504,0.9143462606275056,0.361216196331579,0.4542025439020844,266.73553719008265,275.08909574468083,2.08278537031645,3.1772478362556233,1.614770308513641,0.18627948350570192,1.0,0.0,0.003992015968063872,0.010707259953161602
Tigger19a,Tigger19a,DNA,494,3164,1.9335864279494805,1.0301811613138648e-35,1.1004645489549041e-34,292.7408906882591,300.2847661188369,2.693726948923647,3.500236474825639,1.5523610434095572,0.11329029625192184,0.0,0.0,0.003992015968063872,0.010707259953161602
HAL1ME,HAL1ME,LINE,536,5018,1.2498003138367195,1.992927501666257e-06,6.327544817790367e-06,252.25,261.1193702670387,2.72916478969277,3.7005306569785916,1.9452091293082947,0.11811140233176427,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR24C,LTR24C,LTR,33,245,1.6267679976312321,0.012378781174644176,0.0243947360045143,154.36363636363637,142.6,1.5185139398778875,2.3891660843645326,1.662846890907515,0.46872334459719944,0.468,0.936,0.936,0.950976
L1MA1,L1MA1,LINE,269,2830,1.0977166731315864,0.15212234012860165,0.22208008917235433,96.66542750929368,104.82473498233216,2.429752280002408,3.45178643552429,2.7184237583486874,0.18760595828183363,1.0,0.0,0.003992015968063872,0.010707259953161602
MSTC,MSTC,LTR,251,2384,1.2297885970835742,0.002580526651199142,0.005716166593644611,155.64541832669323,159.28229865771812,2.399673721481038,3.377306251068199,1.5921272577019923,0.1448070763633956,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
MER21A,MER21A,LTR,206,1119,2.3580019129486023,3.1585520397316686e-24,2.4898103320091706e-23,160.25728155339806,162.5254691689008,2.3138672203691533,3.04883008652835,1.6892952072512246,0.19983339592604235,0.002,0.004,0.004,0.010707259953161602
X6a_DNA,X6a_DNA,DNA,107,1041,1.197248910660413,0.07896070396003765,0.12658076385178546,263.803738317757,259.8828049951969,2.0293837776852097,3.017450729510536,1.5512345663664704,0.197866224922656,0.964,0.07200000000000006,0.07200000000000006,0.13230868167202586
MLT1J2,MLT1J2,LTR,408,5483,0.8401784029655959,0.0005704523818303483,0.0013902496213903798,265.60539215686276,273.68192595294545,2.61066016308988,3.739018245883481,1.5835526670642144,0.09114064111441762,1.0,0.0,0.003992015968063872,0.010707259953161602
MLT2A2,MLT2A2,LTR,66,1312,0.5535709983344167,4.2643475689191615e-07,1.4637084898722528e-06,90.33333333333333,98.86356707317073,1.8195439355418688,3.1179338350396413,1.6329363803739707,0.19142598381393108,1.0,0.0,0.003992015968063872,0.010707259953161602
MER48,MER48,LTR,18,152,1.4038323173015415,0.1933083478468578,0.26781992919873754,99.16666666666667,99.74342105263158,1.255272505103306,2.1818435879447726,1.8234205179592464,0.6040311508035973,0.71,0.5800000000000001,0.5800000000000001,0.6848553719008266
HERVH-int,HERVH-int,LTR,70,454,1.9050851409776444,3.8118014509154538e-06,1.174363627600098e-05,98.92857142857143,88.25991189427313,1.845098040014257,2.6570558528571038,2.7182574760029254,0.4924259614263784,0.96,0.08000000000000007,0.08000000000000007,0.14607028753993623
L1MCa,L1MCa,LINE,296,2657,1.310217382205125,2.3077114255343403e-05,6.496832904891011e-05,192.53716216216216,198.74106134738426,2.4712917110589387,3.4243915544102776,2.8006672771198793,0.18772247445447382,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR7Y,LTR7Y,LTR,24,175,1.6610466537781752,0.030603640358781742,0.054401183406045925,57.666666666666664,57.28,1.380211241711606,2.2430380486862944,2.000749273630923,0.6316478270538505,0.658,0.6839999999999999,0.6839999999999999,0.7710177514792899
L1PA17,L1PA17,LINE,403,3365,1.421895578355946,2.3501139818170867e-10,1.025259649319439e-09,150.71712158808933,159.98246656760773,2.6053050461411096,3.5269850685599957,2.655676874603314,0.17937312674147318,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR53B,LTR53B,LTR,15,170,1.0113630486929435,0.8922974199457567,0.9258340904202369,199.4,205.35294117647058,1.1760912590556813,2.230448921378274,1.615619696478992,0.49779001993529903,0.88,0.24,0.24,0.3472405063291139
MER4A1_v,MER4A1_v,LTR,35,242,1.7670353758330666,0.0029345077966354315,0.006450273868373651,111.82857142857142,113.22727272727273,1.5440680443502757,2.383815365980431,1.6491194005489147,0.43965267729824575,0.338,0.676,0.676,0.7642611275964393
L1ME3E,L1ME3E,LINE,402,2089,2.4903413244421864,2.1413040980731504e-50,2.8132305564340357e-49,255.8781094527363,260.47582575394927,2.60422605308447,3.3199384399803087,2.68315591076032,0.23226067700058672,0.796,0.4079999999999999,0.4079999999999999,0.5299363636363635
MER61B,MER61B,LTR,24,375,0.7145812737565962,0.11957495804548729,0.17983444348156838,138.58333333333334,145.60266666666666,1.380211241711606,2.574031267727719,1.708297254324577,0.3722898405013978,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
LTR16,LTR16,LTR,144,2627,0.6060844535455445,4.3753042907771056e-10,1.894307880438724e-09,261.0486111111111,275.84849638370764,2.1583624920952498,3.4194600727860704,1.61762246673299,0.13783201565441858,1.0,0.0,0.003992015968063872,0.010707259953161602
FAM,FAM,SINE,272,1894,1.7525312124905046,9.728482547288294e-16,5.673293648750265e-15,173.0808823529412,180.24762407602958,2.4345689040341987,3.2773799746672547,1.5071239303749202,0.1448358877285778,0.046,0.092,0.092,0.16379439252336464
LOR1a,LOR1a,LTR,61,689,1.0151207697864497,0.8926239436947516,0.9258340904202369,150.91803278688525,148.13497822931785,1.7853298350107671,2.8382192219076257,1.6503966088781845,0.27809093818298464,0.992,0.016000000000000014,0.016000000000000014,0.03709533468559841
LTR33A_v,LTR33A_v,LTR,123,1266,1.124621608443655,0.2133132294482783,0.29095915986133836,268.3008130081301,276.98499210110583,2.089905111439398,3.1024337056813365,1.5840840549290685,0.19064387216227596,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
MER57B1,MER57B1,LTR,73,732,1.1576705419131477,0.23826834630891913,0.3181550465316525,120.56164383561644,123.46994535519126,1.863322860120456,2.864511081058392,1.662290437179317,0.2750910195406545,0.974,0.052000000000000046,0.052000000000000046,0.10194854202401381
LTR16A2,LTR16A2,LTR,114,1573,0.8165768050424349,0.03579849604822655,0.06246974195896632,267.57894736842104,269.8677685950413,2.0569048513364727,3.196728722623287,1.5735260341106205,0.16742943147084868,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR53,LTR53,LTR,44,428,1.1974819742473828,0.26489553281325817,0.3492221384147106,223.6818181818182,214.58177570093457,1.6434526764861874,2.6314437690131722,1.6565334279734485,0.3408541541606666,0.914,0.17199999999999993,0.17199999999999993,0.27191701244813277
X17_LINE,X17_LINE,LINE,72,889,0.9209964390338905,0.5523514954588837,0.635148651216805,252.86111111111111,271.29133858267716,1.8573324964312685,2.9489017609702137,1.537869836826296,0.22032415233191438,1.0,0.0,0.003992015968063872,0.010707259953161602
MER90a,MER90a,LTR,123,679,2.311947416670179,1.4149195463671178e-14,7.522107169756352e-14,215.8211382113821,233.06185567010309,2.089905111439398,2.8318697742805017,1.6182952046679837,0.2798803459658958,0.012,0.024,0.024,0.052351145038167984
LTR50,LTR50,LTR,166,1724,1.113494772961076,0.18606211202530404,0.25998654528719134,232.43373493975903,239.70069605568446,2.220108088040055,3.236537261488694,1.6356615022537697,0.16661346991096027,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
LTR1A2,LTR1A2,LTR,64,665,1.1128920328432397,0.4096068495844246,0.4980644990159546,123.890625,125.28270676691729,1.806179973983887,2.8228216453031045,1.6638937667435658,0.2766883688933847,0.988,0.02400000000000002,0.02400000000000002,0.052351145038167984
LTR89B,LTR89B,LTR,39,562,0.7793103094375241,0.15501962580841014,0.22514286187930468,282.5128205128205,271.01957295373666,1.591064607026499,2.749736315569061,1.6291690118860394,0.29215846545864643,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
MER11A,MER11A,LTR,78,689,1.3341385846762868,0.02146242969174126,0.03982395639230561,86.8076923076923,89.9288824383164,1.8920946026904804,2.8382192219076257,1.724822175290945,0.27322236780328396,0.926,0.1479999999999999,0.1479999999999999,0.2448104196816207
LTR81AB,LTR81AB,LTR,13,249,0.5756769689617202,0.055178709726655145,0.09087790377171014,242.07692307692307,246.65060240963857,1.1139433523068367,2.3961993470957363,1.6331821586423434,0.4323081832749293,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR1B1,LTR1B1,LTR,6,146,0.44788933768969685,0.05459658750478234,0.09030955067723041,156.66666666666666,152.64383561643837,0.7781512503836436,2.164352855784437,1.6534405063309354,0.5770807306654797,0.992,0.016000000000000014,0.016000000000000014,0.03709533468559841
MER61D,MER61D,LTR,16,221,0.8156683986640663,0.5501843409551028,0.6332937580178072,137.4375,142.77828054298644,1.2041199826559248,2.3443922736851106,1.7742478983063752,0.4896566411735489,0.986,0.028000000000000025,0.028000000000000025,0.05993258426966297
MER61A,MER61A,LTR,38,643,0.6564107898483691,0.009613644532966523,0.01934576707954355,150.1578947368421,146.36391912908243,1.5797835966168101,2.808210972924222,1.6654305262304296,0.28399094653134865,1.0,0.0,0.003992015968063872,0.010707259953161602
Arthur1,Arthur1,DNA,287,2073,1.6793767966034583,1.724346224351837e-14,9.082616287714975e-14,223.98954703832752,233.95031355523395,2.4578818967339924,3.3165993020938607,2.198645297618662,0.19541962079000225,1.0,0.0,0.003992015968063872,0.010707259953161602
X7A_LINE,X7A_LINE,LINE,209,1014,2.713302014483806,3.791853640142977e-31,3.581891496432581e-30,278.5598086124402,276.89940828402365,2.320146286111054,3.0060379549973173,1.5234727117706024,0.21458752391737004,0.0,0.0,0.003992015968063872,0.010707259953161602
LTR8,LTR8,LTR,383,2613,1.7949059718061622,5.016699097694852e-23,3.7974086547451764e-22,134.7075718015666,136.36318407960198,2.583198773968623,3.4171394097273255,1.6702460176219764,0.1323027198401304,0.162,0.324,0.324,0.4403472057074911
Eutr15,Eutr15,DNA,36,545,0.7391493837387634,0.08086963813618839,0.12873815653156453,266.5,273.56880733944956,1.5563025007672873,2.7363965022766426,1.671713964109222,0.33214910023946714,1.0,0.0,0.003992015968063872,0.010707259953161602
MLT2C1,MLT2C1,LTR,150,1916,0.8876628625099334,0.16885084098330133,0.24185026471668347,201.95333333333335,208.8653444676409,2.1760912590556813,3.2823955047425257,1.6060405255622032,0.15414987642908617,1.0,0.0,0.003992015968063872,0.010707259953161602
MamRep434,MamRep434,DNA,153,2089,0.8259115648625093,0.022161771399709797,0.04092230163145121,259.6078431372549,261.53422690282434,2.184691430817599,3.3199384399803087,1.5605060741015246,0.14583977409151108,1.0,0.0,0.003992015968063872,0.010707259953161602
L1PB2,L1PB2,LINE,232,2074,1.3162729878982276,0.0001349848214062112,0.00035387075886995277,111.0603448275862,113.16007714561235,2.3654879848909,3.316808752053022,2.642336490858643,0.22121429396241918,1.0,0.0,0.003992015968063872,0.010707259953161602
L1P3,L1P3,LINE,228,3080,0.8354736845224945,0.00806633410375283,0.01641794449484168,106.25,90.76590909090909,2.357934847000454,3.4885507165004443,2.6242154220127776,0.1824787654325545,1.0,0.0,0.003992015968063872,0.010707259953161602
EUTREP8,EUTREP8,LTR,26,234,1.306343966344125,0.20168501702972902,0.27807717064533205,281.2307692307692,283.28205128205127,1.414973347970818,2.369215857410143,1.6296286510407632,0.4647734083138876,0.722,0.556,0.556,0.6661509433962265
CR1_Mam,CR1_Mam,LINE,260,1387,2.4109999182593334,3.0618017751325427e-31,2.916366190813747e-30,272.48846153846154,279.64023071377073,2.4149733479708178,3.1420764610732848,1.8848752277392844,0.20510532096728523,0.006,0.012,0.012,0.028875789473684237
MER45R,MER45R,DNA,52,399,1.5661069606636133,0.004320647939296865,0.009167438237747539,201.76923076923077,213.02005012531328,1.7160033436347992,2.6009728956867484,1.7857363718249333,0.3767196294873862,0.702,0.5960000000000001,0.5960000000000001,0.6986953846153847
MamTip1,MamTip1,DNA,123,742,2.07664416026502,7.530111601419465e-12,3.616351916143886e-11,252.08130081300814,249.37196765498652,2.089905111439398,2.870403905279027,1.5382997545337413,0.24260333412905138,0.016,0.032,0.032,0.0673591160220995
LTR101_Mam,LTR101_Mam,LTR,43,859,0.5507135495703557,4.752532650280918e-05,0.0001296454610804556,291.83720930232556,297.3352735739232,1.6334684555795866,2.9339931638312424,1.6427687869203538,0.25429259485248906,1.0,0.0,0.003992015968063872,0.010707259953161602
X6B_LINE,X6B_LINE,LINE,89,602,1.8130936054028588,1.1137983514155468e-06,3.6444251321722466e-06,249.07865168539325,259.843853820598,1.9493900066449128,2.7795964912578244,1.667609411006831,0.2968048723073853,0.258,0.516,0.516,0.6355474137931034
MLT1G,MLT1G,LTR,218,2161,1.1725497142319297,0.02711499798311711,0.04911639095832465,246.6605504587156,255.7875983341046,2.3384564936046046,3.3346547668832414,1.62261092555796,0.14451813727002727,1.0,0.0,0.003992015968063872,0.010707259953161602
Tigger11a,Tigger11a,DNA,43,341,1.5079944237213436,0.01597734363014909,0.030436839615434017,273.6511627906977,276.9384164222874,1.6334684555795866,2.5327543789924976,1.6194676511682629,0.354795498220665,0.566,0.8680000000000001,0.8680000000000001,0.904397447584321
MER110,MER110,LTR,43,618,0.7815344252452782,0.13401842170081962,0.19842364767362283,243.46511627906978,249.08899676375404,1.6334684555795866,2.790988475088816,1.6664783204890137,0.2837208614341563,1.0,0.0,0.003992015968063872,0.010707259953161602
Plat_L3,Plat_L3,LINE,416,2739,1.8715091331417772,8.112100304776908e-28,7.132408191046159e-27,267.3245192307692,283.0591456736035,2.6190933306267428,3.4375920322539613,2.133182311522125,0.1585631141867764,0.956,0.08800000000000008,0.08800000000000008,0.15864984227129353
MLT1N2,MLT1N2,LTR,501,4761,1.2290676750449607,2.0091389118042442e-05,5.712551682070276e-05,273.9500998003992,275.40894770006304,2.699837725867246,3.6776981814745104,1.5971727002005318,0.09870072402605329,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR66,LTR66,LTR,52,279,2.394005014413203,1.9456138456920456e-07,6.863693288969161e-07,88.86538461538461,109.48745519713262,1.7160033436347992,2.4456042032735974,1.7191195738586234,0.4345348287595743,0.07,0.14,0.14,0.23428989751098098
MER54B,MER54B,LTR,41,328,1.492964573770731,0.018849246933160327,0.03537715803711372,211.70731707317074,183.8658536585366,1.6127838567197355,2.515873843711679,1.640971230416281,0.40045436133121165,0.594,0.812,0.812,0.864972972972973
L2-1_AMi,L2-1_AMi,LINE,156,826,2.4333101250482163,1.0239560305827225e-19,7.093222684582132e-19,292.12179487179486,297.59200968523004,2.1931245983544616,2.916980047320382,1.6972970188483805,0.24351961253139198,0.0,0.0,0.003992015968063872,0.010707259953161602
BLACKJACK,BLACKJACK,DNA,98,1383,0.7970222200637955,0.028453460718043708,0.05129701198852359,242.6326530612245,244.31525668835863,1.9912260756924949,3.1408221801093106,2.0464620579814805,0.21528958181256738,1.0,0.0,0.003992015968063872,0.010707259953161602
MER70A,MER70A,LTR,36,427,0.962217524110735,0.9316139531750426,0.9584471183430006,186.72222222222223,196.07728337236534,1.5563025007672873,2.630427875025024,1.6635423725629934,0.33459615390459313,0.994,0.01200000000000001,0.01200000000000001,0.028875789473684237
MLT1E,MLT1E,LTR,43,621,0.7774780173740078,0.11770104163158734,0.17724939471001888,213.8139534883721,223.32850241545893,1.6334684555795866,2.79309160017658,1.6322312126471679,0.2524715309662074,1.0,0.0,0.003992015968063872,0.010707259953161602
